seed,world,policy,delay,t_irrev,R,target_mi,mi_tolerance,adversarial_strength,catastrophe_severity,diversity_floor,channel_noise,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information
9201,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7735519083902898,0.003925923757982967,0.2929178484017722,0.6618463065822511,0.22993188370335316,0.330057822579945,0.5843934357343681,2,14,0.2222222222222222,1.0,1.0,0.4106369466553624,0.12139842810627852
9202,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7759272080782214,0.003063543686940811,0.3166345412517459,0.6393371733522784,0.22929957093138753,0.32780844276328547,0.5827202267794823,2,13,0.2222222222222222,1.0,1.0,0.3799566854418453,0.10420280036748733
9203,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7737954586490199,0.01333031517672265,0.28440332800737933,0.669977383422413,0.23021964515021553,0.33123181561377546,0.5851792323538197,2,13,0.2222222222222222,1.0,1.0,0.4366058841974167,0.14367765022754583
9204,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7769699498266494,0.002924921387228649,0.2734303926769672,0.6803980194459961,0.2307449602636616,0.3325275181506829,0.5860961240159531,2,14,0.2222222222222222,1.0,1.0,0.42755466521729374,0.12368683958808402
9205,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7771428816440262,0.013802164546547872,0.29708656290991026,0.6578382049052461,0.23010172456221678,0.3292657870425215,0.5840952214357933,2,14,0.2222222222222222,1.0,1.0,0.36172367566174685,0.09748553602976541
9206,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7782889260284535,0.014086048991754538,0.3003883531008445,0.6546354781004937,0.23020096598955575,0.32838619157644444,0.5838659782255179,2,13,0.2222222222222222,1.0,1.0,0.3598734234557948,0.09858065680633112
9207,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7781981599249377,0.013733395512840398,0.2932359447814949,0.661489405499589,0.2303026416510983,0.3294809836678648,0.5845041549256041,2,14,0.2222222222222222,1.0,1.0,0.39870896179691145,0.10857985092165484
9208,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7745592878791073,0.0029616836799504637,0.288641364993707,0.6658569603295628,0.23051248462713936,0.33013229442731545,0.5847947727158118,2,13,0.2222222222222222,1.0,1.0,0.371629037514148,0.10140409854804544
9209,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7747057057515137,0.002853531485052109,0.28643125633326216,0.6679792144209085,0.23029667082407088,0.33084698242854277,0.5849712139192065,2,13,0.2222222222222222,1.0,1.0,0.4229602159537609,0.13509033359179876
9210,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7758265928026717,0.010946997081822172,0.2913405892735733,0.6632395871341357,0.23055217923459542,0.32918158330473274,0.5846229881095619,2,14,0.2222222222222222,1.0,1.0,0.38396721260318867,0.10910604144320928
9211,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7775132660591952,0.0031043478674354493,0.27598378101805965,0.6779014625529097,0.23076059078854236,0.3320319621361849,0.585907155530968,2,13,0.2222222222222222,1.0,1.0,0.43047184853281895,0.13684095004366914
9212,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7746946451565248,0.01355959948048386,0.29739121273050567,0.6576722928212447,0.2296079129371439,0.33047825316510077,0.5842222583020984,2,14,0.2222222222222222,1.0,1.0,0.41079430113704796,0.13477412002366546
9213,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7785225382631702,0.01463746761176417,0.2893916774008434,0.6652716057123167,0.23003770708407206,0.3307477230577828,0.584626304883892,2,14,0.2222222222222222,1.0,1.0,0.4209305300953487,0.13549782934178417
9214,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7780304055099131,0.012900179183929458,0.3225084723235527,0.6337347348405203,0.2293087276151559,0.3267402269011701,0.5822949447171325,2,13,0.2222222222222222,1.0,1.0,0.36835548788325967,0.10029969088173339
9215,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7756819051187008,0.003015856535445138,0.27850831664795134,0.6755952625368654,0.23034651670242942,0.3322834415855899,0.5857014273897562,2,14,0.2222222222222222,1.0,1.0,0.4644546973288862,0.15189275310162986
9216,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.776134402724781,0.0029487579922738163,0.27299483436272304,0.6808051047295909,0.23077397909517947,0.33280949362228723,0.5861462893426278,2,13,0.2222222222222222,1.0,1.0,0.4667368028106636,0.15632685643150174
9217,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7757321637834595,0.0029322523361216134,0.2876372492961292,0.6669247087135017,0.22992862855828802,0.33133062948628883,0.5848160265771177,2,14,0.2222222222222222,1.0,1.0,0.4290108259489997,0.13549782934178417
9218,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7735360981683695,0.002801183979039509,0.2775751905460283,0.6764425924019944,0.23050548546790958,0.3322723927137269,0.5857454149253778,2,14,0.2222222222222222,1.0,1.0,0.43650535512992383,0.13755937464644835
9219,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7768456383605576,0.013396169840282673,0.29745974293330174,0.657584438578178,0.22957614795859282,0.33007561977559596,0.5839573388209642,2,13,0.2222222222222222,1.0,1.0,0.4366391264408074,0.14805170603326373
9220,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7758048072485412,0.012397507469656408,0.2687746807954186,0.6848464862165454,0.23074950892122134,0.3335279530736621,0.5865426268350183,2,13,0.2222222222222222,1.0,1.0,0.49174104126013796,0.18167209122597242
9221,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.776334895709563,0.010681969167134264,0.27355313115758595,0.6802539182218735,0.23082272586121436,0.33231399691772245,0.5861220387188011,2,13,0.2222222222222222,1.0,1.0,0.45595311043904774,0.1546281277091322
9222,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7771239206116681,0.013561985688769262,0.29838244449043183,0.6566564266367022,0.2297465834984903,0.32953268786521467,0.5839271260525574,2,13,0.2222222222222222,1.0,1.0,0.39916187010282395,0.11725038964597442
9223,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7768479566929503,0.011738883227571785,0.282819963676096,0.6714281274667931,0.23045995194913235,0.33128905533564895,0.5852751521314564,2,14,0.2222222222222222,1.0,1.0,0.4160388060246637,0.128035870146325
9224,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7771815004550569,0.01425324550273448,0.29377467101615995,0.661005520683722,0.22998879813568726,0.3299368209649014,0.5843618313425167,2,14,0.2222222222222222,1.0,1.0,0.38975090384505934,0.1152087663872589
9225,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7735451843862047,0.0031775749967543595,0.318088992839752,0.6379063513294823,0.2293001312462079,0.3269997432214367,0.5824534476815356,2,13,0.2222222222222222,1.0,1.0,0.3536610327179222,0.0976953127935211
9226,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7760343926858976,0.0029736407942733334,0.28614562876013805,0.6682327034318748,0.23041919267953878,0.33052515451126707,0.5850046381794146,2,13,0.2222222222222222,1.0,1.0,0.407587939673615,0.1162357061883597
9227,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7753920187327149,0.014328284810331125,0.2890325666777661,0.6655989862070789,0.22975012339074588,0.3311580168129331,0.5846529846687888,2,14,0.2222222222222222,1.0,1.0,0.4269130817671171,0.13998200131416152
9228,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7786998778231877,0.018017958266987013,0.28286944514229023,0.6713886596171521,0.2303230377023412,0.3315833428646542,0.5852478861982691,2,13,0.2222222222222222,1.0,1.0,0.43185228545543264,0.14457997402294973
9229,FIXED_MI_DELAY,neighbor_consequence,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7746432834660122,0.0027982284534547154,0.29338165983472825,0.661383516634188,0.23004211090920648,0.3298185024262755,0.5844000152993827,2,14,0.2222222222222222,1.0,1.0,0.39092800983169795,0.11447727062128842
9200,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7733142923743499,0.007605871491474134,0.5057861812234542,0.460358957183895,0.23070839287926492,0.31006303652276845,0.5732712566041606,2,12,0.2222222222222222,1.0,1.0,0.4400074101803957,0.14758829537067347
9201,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7690067901419884,0.003610832020303793,0.4925385522462846,0.4728677450790191,0.23029742167120984,0.3108754858837288,0.5737524226929326,2,13,0.2222222222222222,1.0,1.0,0.41886373090866424,0.12503052336630555
9202,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7726796497510189,0.002968883171224914,0.5063903410335278,0.4596480011759895,0.2317091840871853,0.3092131352193604,0.5733412443476062,2,12,0.2222222222222222,1.0,1.0,0.37949708924114417,0.10433652577822275
9203,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.768797342092935,0.01164852872427869,0.4953515577599779,0.4701626934105982,0.23072619225904376,0.3102060376749176,0.5736836367914571,2,12,0.2222222222222222,1.0,1.0,0.43853053491985183,0.14482275821277718
9204,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7719573957209191,0.002908753840313411,0.5083647253170454,0.4579216058683895,0.23106438515084504,0.30938026467938484,0.5731998762483651,2,13,0.2222222222222222,1.0,1.0,0.4333476430153856,0.126155603498124
9205,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.775538051025273,0.012188896901070879,0.5002148805716554,0.465613905698394,0.2306441965428197,0.31028252451020033,0.5734727208153021,2,13,0.2222222222222222,1.0,1.0,0.36125238536033216,0.09749257656195585
9206,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7763644829255284,0.012071005393307674,0.5026682461369706,0.46319960391616305,0.23132734816617667,0.3095505376372245,0.5734474612885171,2,12,0.2222222222222222,1.0,1.0,0.3590883402293522,0.09863026587487815
9207,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7762984690940492,0.011678242744611711,0.49233130932635155,0.4730367302426387,0.23049047135508685,0.3106441738202814,0.5737804815699676,2,13,0.2222222222222222,1.0,1.0,0.3984275052097624,0.10890137774439178
9208,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7720967460816625,0.0028775826126356827,0.4978781324038283,0.4678744751434878,0.2302110519429964,0.31081228488805684,0.5735203426216243,2,12,0.2222222222222222,1.0,1.0,0.3648075378688226,0.09935534113022519
9209,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7725829508865031,0.002774421124947465,0.4806882695413722,0.48404946933916027,0.2298992323471692,0.31194950506593355,0.5741519821527978,2,12,0.2222222222222222,1.0,1.0,0.4283006425462546,0.13751484370527872
9210,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.771506768694217,0.010078888614973162,0.4858628516575023,0.47912281628010783,0.23039065315547047,0.31091724045001046,0.5739950554580585,2,12,0.2222222222222222,1.0,1.0,0.392975034874263,0.11241274947274456
9211,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7739241799642038,0.003370368928988462,0.48375078261106164,0.4811147064880731,0.23031633444328806,0.31124574465215865,0.5740675835477084,2,12,0.2222222222222222,1.0,1.0,0.4360182602463284,0.13929019202682602
9212,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7724374597510385,0.01191166613921106,0.49076249330943905,0.4744805193727718,0.23062893279027852,0.3106816562380758,0.573865232899238,2,12,0.2222222222222222,1.0,1.0,0.41562017373683496,0.13633791330153552
9213,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7754856396538681,0.012363984817904301,0.483268019661521,0.481640606156283,0.2300960357702576,0.3116656769283417,0.5740508719883658,2,12,0.2222222222222222,1.0,1.0,0.42892626220554414,0.13912148041036082
9214,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7760904395936117,0.011083088800931827,0.4995186683544717,0.46618498330575214,0.23117549963243766,0.30992642488051664,0.5735521687308012,2,12,0.2222222222222222,1.0,1.0,0.36738503578082876,0.10054682842282948
9215,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7723345058299332,0.002842476850347036,0.5027690864541451,0.46306765592952664,0.231630845944345,0.30903915391817266,0.5734737599541213,2,12,0.2222222222222222,1.0,1.0,0.4664164931999822,0.15329492199314082
9216,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7735874237447716,0.002873460973310701,0.4830700320644514,0.48178613076412247,0.23021332145742246,0.3116501176316857,0.5741460976837339,2,12,0.2222222222222222,1.0,1.0,0.4684088124864945,0.15710199525639396
9217,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7720698640022113,0.002881834227149352,0.49955342589485235,0.46618672363484154,0.2309346746535953,0.3100549061813841,0.5735286804710543,2,12,0.2222222222222222,1.0,1.0,0.43123987767235283,0.13663482114055614
9218,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7717104460006181,0.0027367499643751294,0.4955339413375821,0.46993895232624827,0.231011484137399,0.31019539948206737,0.573701385780159,2,12,0.2222222222222222,1.0,1.0,0.4331357149531371,0.13649610523001995
9219,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7743659129090963,0.011771088708288331,0.4918015111509634,0.47363804841647245,0.2297002348929665,0.3116966736932794,0.5737004051080213,2,12,0.2222222222222222,1.0,1.0,0.43571366122371064,0.14772009841459857
9220,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7744175097371205,0.010775554048457134,0.4614969754389437,0.5021472980720253,0.22956661527860112,0.31322084478175694,0.5749161775558707,2,12,0.2222222222222222,1.0,1.0,0.4993915622636743,0.18575012692915455
9221,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7680959281943134,0.005336878725306506,0.4973017056597747,0.46843471550279114,0.2300085067348489,0.31089375994579077,0.5735327722760751,2,12,0.2222222222222222,1.0,1.0,0.4614599814754897,0.15720731050958603
9222,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7740331646835776,0.01176497239243783,0.4998727897709526,0.4659855741307712,0.2302314903086263,0.31074073141693037,0.5734466143659139,2,12,0.2222222222222222,1.0,1.0,0.40139137197490476,0.11845409255775036
9223,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7753551463072514,0.010892898225740109,0.4856116093863392,0.47939512806698703,0.23011521351824252,0.3114873643466914,0.5739748163453323,2,12,0.2222222222222222,1.0,1.0,0.41838403996711704,0.12888748191898547
9224,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7748513076719018,0.012019667578766706,0.4777543101545502,0.48675716913418826,0.2303226135066575,0.3116063813796216,0.5743531203938933,2,12,0.2222222222222222,1.0,1.0,0.39538851646404594,0.1174589744898004
9225,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7698244910776625,0.0029674862164216836,0.5097863229259,0.4564860075989642,0.2315885667623987,0.30910846492616084,0.5731998762483651,2,12,0.2222222222222222,1.0,1.0,0.35325615732976134,0.0978185335570304
9226,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7720949152414472,0.0028656420612003923,0.5025222130984153,0.4634708593857703,0.2303874584019442,0.31028740132475335,0.5733675890254228,2,12,0.2222222222222222,1.0,1.0,0.4129033643382218,0.11863293822302733
9227,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7731748941945433,0.012089164798926123,0.5057471758479859,0.4604197746749827,0.23055268701250803,0.3101405283297038,0.5732600296383481,2,12,0.2222222222222222,1.0,1.0,0.42299980521829983,0.13812565916650782
9228,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7754571127489682,0.014785561706688018,0.48396849871990055,0.48091018716981127,0.23029418562390797,0.3114269756638986,0.5740562735810307,2,12,0.2222222222222222,1.0,1.0,0.4398732835805734,0.14829399453529238
9229,FIXED_MI_DELAY,local_global_neighbor,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7725156226989278,0.0027622480071409555,0.5021819804247147,0.46368505532279986,0.23112097604982182,0.30968266994818844,0.573448755175037,2,12,0.2222222222222222,1.0,1.0,0.39608821188125093,0.11642781289730947
9200,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.772915436842709,0.009106417811813799,0.4671970763282091,0.4967895710411349,0.22960616513236345,0.31304362824533716,0.574649448719415,2,12,0.2222222222222222,1.0,1.0,0.4398102423928649,0.14758829537067347
9201,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7651897484072465,0.0032111403026563864,0.4774042699515527,0.4871509909568984,0.23005676122652352,0.3121959701230684,0.5743800500318597,2,12,0.2222222222222222,1.0,1.0,0.4216608203394788,0.1262311763927386
9202,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7766395773403215,0.007259953913503017,0.4830173264554364,0.4818537762375689,0.23001754094667642,0.31178015248150515,0.5741014572036464,2,12,0.2222222222222222,1.0,1.0,0.3793547730896747,0.10433652577822275
9203,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7740310659313581,0.014738580801059775,0.4591898972267362,0.5043755339812014,0.22929630198758869,0.31328620865757967,0.5749550518758315,2,12,0.2222222222222222,1.0,1.0,0.4386407514229811,0.14482275821277718
9204,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7710506823283034,0.002709307373011249,0.4699066997328064,0.4941677113827365,0.23014904233571754,0.3122639964229506,0.5746047532671722,2,12,0.2222222222222222,1.0,1.0,0.43253177074778865,0.1263336688427032
9205,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7793435502880153,0.014595492022563373,0.45103971944861226,0.5120022752561234,0.22947886771260823,0.3138759682249425,0.5753149233380355,2,12,0.2222222222222222,1.0,1.0,0.36062097576635427,0.0975144049771157
9206,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7744765848108751,0.009878144733910181,0.46734149493502636,0.49661883222087594,0.22978293464093003,0.31284834131060196,0.5746909193900472,2,12,0.2222222222222222,1.0,1.0,0.361610609373917,0.09968185858685533
9207,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7792476300080691,0.013399224653218094,0.446655628361103,0.5161107542796751,0.2296985864614478,0.3138375352617241,0.5755773118595073,2,12,0.2222222222222222,1.0,1.0,0.4040614469223285,0.11129281466477695
9208,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7694870499239904,0.0026717113341078805,0.4439522821454665,0.5186953618093857,0.22944561782121065,0.31457742007632455,0.5755993515086182,2,12,0.2222222222222222,1.0,1.0,0.3614161369654532,0.09837281128303227
9209,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7778900824770238,0.011174794838234412,0.46830892593156,0.49572516752624135,0.22966478624034656,0.31290066228586505,0.5746062063984635,2,12,0.2222222222222222,1.0,1.0,0.4307531650839767,0.13871890396767567
9210,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7722069026458134,0.00729323832588303,0.4727481161343908,0.49157506968861936,0.22970183558722557,0.31214925932430787,0.574441999199822,2,12,0.2222222222222222,1.0,1.0,0.3959247157733362,0.11350566832368923
9211,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7680445440617562,0.0030624890981782033,0.46654486726587757,0.4973693970921687,0.2297079124529365,0.3127027661836872,0.5747032954920193,2,12,0.2222222222222222,1.0,1.0,0.4386112465095309,0.1405065461307145
9212,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7721734564052156,0.009735979842406588,0.4578716613859807,0.5055668300490624,0.2295319631859295,0.31336921102619475,0.5750302342597562,2,12,0.2222222222222222,1.0,1.0,0.4153585907897697,0.13633791330153552
9213,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.778015725686218,0.01354159282553008,0.44327313691900894,0.5193660736181133,0.22938245970849808,0.31473337689415093,0.5756394233770691,2,12,0.2222222222222222,1.0,1.0,0.43146061915389083,0.14031834070383384
9214,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7777215124900417,0.012873348580277937,0.46608326370401526,0.4978233509007353,0.22962472754798188,0.313170120260984,0.5746955640525228,2,12,0.2222222222222222,1.0,1.0,0.3671312498087125,0.10054682842282948
9215,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7781617716034349,0.011115639296172382,0.48294071318899995,0.4819114625220998,0.23005710809182078,0.31166306888028655,0.5741068495384376,2,12,0.2222222222222222,1.0,1.0,0.46288611531597207,0.15208657173418108
9216,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7689639316538419,0.0026637097225612476,0.46255926269518444,0.5011223587716269,0.22984935883256627,0.31285810358274385,0.5748622759270714,2,12,0.2222222222222222,1.0,1.0,0.46853427902694017,0.15710199525639396
9217,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.769869852828577,0.003583337438785054,0.46490799117283055,0.49886944245812254,0.23040499401910808,0.31267986325490627,0.575061804333171,2,12,0.2222222222222222,1.0,1.0,0.4340230340581152,0.13783277016417428
9218,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.770978063649713,0.0027605665532098524,0.4706269147642692,0.4935826807714766,0.2295697787084545,0.3129872229672498,0.5746171973270077,2,12,0.2222222222222222,1.0,1.0,0.4328574757393907,0.13649610523001995
9219,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.776397258614375,0.008654239750659442,0.4704750365784446,0.49375428624291096,0.22935376713257913,0.31322088550386146,0.5745045353894946,2,12,0.2222222222222222,1.0,1.0,0.43563261303738776,0.14772009841459857
9220,FIXED_MI_DELAY,response_to_neighbor_aid,2,8,4.0,0.13,0.03,0.7,0.55,0.0,0.25,0.0,0.0,1.0,0.7767719974562742,0.012645377760830245,0.4441685212973863,0.5185054298805998,0.22953962376838566,0.3144973507146169,0.5757212558377611,2,12,0.2222222222222222,1.0,1.0,0.4993585761997387,0.18575012692915455
