class_id,M1_original_active,M1_original_score,M2_intervention_active,M2_intervention_score,M3_reuse_active,M3_reuse_score,M4_compression_active,M4_compression_score,M5_perturbation_centrality_active,M5_perturbation_centrality_score,M6_frequency_control_active,M6_frequency_control_score,M7_random_matched_active,M7_random_matched_score,active_metric_count
fba61d948ac424a2,False,0.1182596543664782,False,0.0,False,3.895139878651031e-05,True,8.995053039575684,False,0.08335086146278727,True,0.17827023788389845,False,0.5377074939030511,2
07d6ec22de700779,False,0.1982138594431988,True,0.3333333333333333,False,2.0501998117759093e-05,True,11.440083546355757,False,0.300009225899153,True,0.18559803834546423,False,0.23557788045867445,3
0b88c10fc68d94f6,False,0.27099817458678715,True,1.0,False,1.957464823193663e-05,True,42.137766584503275,False,0.3833421419250377,True,0.500445366589739,False,0.49765461412359474,3
e31496b2ad042438,False,0.2909653848968069,True,1.0,False,0.1819721247169429,True,8.985818300369484,False,0.4374430116781799,True,0.21048775075448253,True,0.6248182843659388,4
32e5584e11de19a6,False,0.09349818179413664,False,0.0,False,3.895139878651031e-05,True,4.156168068371412,False,0.08335086146278727,True,0.09665253861175219,False,0.383402100119019,2
86460e85d7e6a763,False,0.14653919402580723,True,1.0,False,1.957464823193663e-05,True,4.013503375843961,False,0.3833421419250377,True,0.09020903603763537,False,0.383402100119019,3
857b3c27b5df4d12,False,0.2061742818895902,True,0.33986928104575165,False,2.0501998117759093e-05,True,13.992014569907536,False,0.3019700102128785,True,0.21088607314042251,False,0.49765461412359474,3
a66a5ad80a504934,False,0.29161700259607903,True,1.0,False,0.1819721247169429,True,9.111130732449467,False,0.4374430116781799,True,0.21263558494585477,False,0.17075533301650367,3
1d67abcf23151a94,False,0.29912401977311653,True,1.0,False,0.0013062247143504715,True,24.754305731244525,False,0.34820684874050534,True,0.4553408485709214,False,0.23166817426304162,3
7585f89f592aab2b,False,0.2274460728531804,True,1.0,False,0.0013062247143504715,True,8.498345820764815,False,0.34820684874050534,True,0.21907908751997163,True,0.6605574078115255,4
76e2f188461d1ded,False,0.16877217903389397,True,0.3684210526315789,False,2.0501998117759093e-05,True,4.409696174043511,False,0.3105355416886267,True,0.08187422332682408,False,0.23036493886449733,3
c009d1ee390ee134,False,0.1870457754983073,True,1.0,False,0.0013062247143504715,True,2.578573513671305,False,0.34820684874050534,True,0.08591336765489083,False,0.38666018861537976,3
e43eb3a316b33037,False,0.23526548524444618,True,1.0,False,0.0013062247143504715,True,9.9141286367617,False,0.34820684874050534,True,0.24485309781643885,True,0.6248182843659388,4
ab7bfb2581864a12,False,0.22483960205609183,True,1.0,False,0.0013062247143504715,True,8.04587914761117,False,0.34820684874050534,True,0.21048775075448253,True,0.6248182843659388,4
3cd92f8b54bb0724,False,0.11565318356938963,False,0.0,False,3.895139878651031e-05,True,8.427257581939344,False,0.08335086146278727,True,0.1696789011184094,True,0.6248182843659388,3
b1a57eb203f45eda,False,0.14849404712362366,True,1.0,False,1.957464823193663e-05,True,4.36046511627907,False,0.3833421419250377,True,0.09665253861175219,False,0.383402100119019,3
7c16d1aadca429cf,False,0.25447479373756676,True,1.0,False,0.1819721247169429,True,3.059473884864659,False,0.4374430116781799,True,0.09020903603763537,False,0.22775846806740874,3
ba713f992760a275,False,0.1876973931975795,True,1.0,False,0.0013062247143504715,True,2.655505011190036,False,0.34820684874050534,True,0.08806120184626309,False,0.49765461412359474,3
82627b49adb24fc2,False,0.458989753234588,True,1.0,False,0.46628525687103,True,9.264241720184994,False,0.5514950322586302,True,0.2512966003905556,True,0.6248182843659388,4
62a1047c5866c2f9,False,0.2651336152933378,True,1.0,False,1.957464823193663e-05,True,39.60990247561891,False,0.3833421419250377,True,0.48111485886738864,True,0.6216599625252344,4
4955c64e148a70f2,False,0.09675627029049738,False,0.0,False,3.895139878651031e-05,True,4.724369232864586,False,0.08335086146278727,True,0.10739170956861355,False,0.49895784952213906,2
5791b0acad463990,False,0.19736537456903464,True,1.0,False,1.957464823193663e-05,True,15.646768835065908,False,0.3833421419250377,True,0.2577401029646725,True,0.6248182843659388,4
2ad7a97f175dbd83,False,0.2518683229404781,True,1.0,False,0.1819721247169429,True,2.710008693762225,False,0.4374430116781799,True,0.0816176992721463,False,0.38405371781829123,3
