class_id,class_size,freq,dag_diversity,dag_div_score,operator_diversity,op_div_score,depth_min,depth_max,depth_score,intervention_score,conditional_score,role_score,complexity,signature_len,operators,representative,M1_original,M2_intervention,M3_reuse,M4_compression,M5_perturbation_centrality,M6_frequency_control,M7_random_matched
1bfb1ae05c49204c,43,0.06564885496183206,26,0.0755813953488372,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N2, N1 | N3) || Independent(N2, N1 | N3)",0.5564733269405089,0.0,0.8123494663530739,2.8846153846153846,0.7766683709699944,0.07011849813598439,0.28966214949826263
f97fe8edc7a7f210,41,0.06259541984732825,24,0.06976744186046512,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N2, N3 | N0) || Independent(N2, N3 | N0)",0.5551700915419646,0.0,0.8123494663530739,2.7226649319672576,0.7766683709699944,0.06582282975323984,0.6216599625252344
dd7a0953103d930f,3,0.004580152671755725,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,261,Blocked;Independent,"Blocked(N2, N3 | N1) || Independent(N2, N3 | N1)",0.5368039678068324,0.0,0.8123494663530739,0.1762417956405478,0.7766683709699944,0.005135363039233091,0.38666018861537976
eb4c44694007ce06,6,0.00916030534351145,3,0.00872093023255814,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,267,Blocked;Independent,"Blocked(N3, N0 | N1) || Independent(N3, N0 | N1)",0.5379594022999976,0.0,0.8123494663530739,0.35205600708135515,0.7766683709699944,0.008962586543582462,0.6248182843659388
9619681c433e5b18,4,0.0061068702290076335,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,269,Blocked;Independent,"Blocked(N3, N0 | N2) || Independent(N3, N0 | N2)",0.5370558762037789,0.0,0.8123494663530739,0.23282575534562583,0.7766683709699944,0.005975057695721641,0.5426685271002817
afb4ef6b0624be47,58,0.08854961832061069,38,0.11046511627906977,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N3, N1 | N0) || Independent(N3, N1 | N0)",0.5650484645226144,0.0,0.8123494663530739,4.12668726622215,0.7766683709699944,0.09841159240191728,0.6621125516070163
93ceb2f92ed269bc,3,0.004580152671755725,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,268,Blocked;Independent,"Blocked(N3, N1 | N2) || Independent(N3, N1 | N2)",0.5368039678068324,0.0,0.8123494663530739,0.17482049083699497,0.7766683709699944,0.005135363039233091,0.5014645536635712
f937144f7ce51614,45,0.06870229007633588,27,0.07848837209302326,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N3, N2 | N0) || Independent(N3, N2 | N0)",0.5573768530367276,0.0,0.8123494663530739,3.034029923564807,0.7766683709699944,0.0731060269838452,0.383402100119019
f5ecf1ca9433a6cd,2,0.0030534351145038168,1,0.0029069767441860465,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,261,Blocked;Independent,"Blocked(N3, N2 | N1) || Independent(N3, N2 | N1)",0.5361523501075602,0.0,0.8123494663530739,0.11681927450503742,0.7766683709699944,0.0029875288478608203,0.16163268522669363
deb58f5ea5753fb1,213,0.3251908396946565,213,0.6191860465116279,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N1 | do(N0), N2)",0.3659014203131037,1.0,0.1819721247169429,27.84890512931971,0.4374430116781799,0.4574886827622937,0.22841008576668087
