class_id,PC1,PC2,PC3,PC4,PC5
688f581c6e6b6894,-0.8882000211708311,3.031459689436196,-2.360658686198229,1.7697547349397469,0.5471507920006782
7f0f3736ef3bd4fe,-0.9467255588317044,2.86035736142472,-2.4739361511226847,1.9932262738613837,0.6817274568579322
8258b89dbb94223f,-2.211489770752564,5.730752131368216,0.6794155449291495,1.4762858325950827,1.0620306036236555
3f7ab9843f95651e,-2.732060646688655,6.648268155410964,1.8092696344409096,1.018114216062205,1.6596158060228767
1bfb1ae05c49204c,-2.2767118687710344,5.839663093643169,0.8469614533934758,1.421838437563475,1.0322595367126548
f97fe8edc7a7f210,-2.2118098593312436,5.733457986966931,0.6773835115477506,1.4781337410581747,1.0594652048180964
dd7a0953103d930f,-0.9487122539326274,2.858256708629866,-2.442812167332773,1.9854386812164098,0.5998985241592549
eb4c44694007ce06,-1.095454352618701,3.3274187977697554,-2.11481079463811,1.8513666857123217,0.6555307605127297
9619681c433e5b18,-0.8671431479821987,3.036482781789861,-2.388535777515226,1.733663714194805,0.5868137341508313
afb4ef6b0624be47,-2.6643803676935987,6.5263853680295965,1.6581136408602184,1.0830620204289687,1.5812802040768783
93ceb2f92ed269bc,-0.8046315800638615,2.8938078946879986,-2.495982998147127,1.7395785382338398,0.5973050675329772
f937144f7ce51614,-2.322724288173712,5.920521233682063,0.9388960600821316,1.385302118993292,1.0910482159562043
f5ecf1ca9433a6cd,-0.5387360046433683,2.1334388105506163,-2.856429690586726,1.3908259581249307,0.9370599469657925
deb58f5ea5753fb1,-9.424557123281131,8.313700675866494,13.254399700626081,-4.535909245683274,7.964114455984817
5a84018b7ada0f76,-9.25459754665755,7.990781059139172,12.8126747784003,-4.247460194636759,7.603313636950293
3cdaebde575c5b37,-9.40307500573604,8.27328422818996,13.189051117712554,-4.50019314875493,7.9387230330338605
90cefc9b766e431f,-9.488494214973592,8.434940100260059,13.428391581398955,-4.644364366551427,8.084356795998572
b49119c13665cce9,-9.188377607139413,7.87184046361746,12.594550256985453,-4.133217155249619,7.593402466739369
a11c2863198aa93b,-9.04189509635564,7.587659798138001,12.25101570319835,-3.8911198837118564,7.178616839289106
b060e608b93e1b7f,-5.1555709695784415,0.36492759510352807,2.6765104948284244,1.3609600218099747,0.8298600836616804
7ad6acf61118205d,-5.222494166638893,0.4809047078032453,2.799418569010626,1.3144928324383534,0.9235808149561745
a74053cd9fbcdf58,-9.48818003763261,8.434905174341726,13.414903209294765,-4.645011111166107,8.110990796812994
bd14af00f41da381,-9.211821191445619,7.910085969488902,12.689954458126833,-4.176354690717667,7.538226161850279
b4f8130d00b42e2e,-5.287933211373014,0.5938717892803097,2.9440241938642235,1.2680155891082503,0.9700803805776588
16e28a3f3dc7561d,-5.189126376897946,0.4233063550821317,2.730596188162639,1.3375120395740498,0.8918564126792538
a2aaf93ce4a8e265,-3.3609516376635686,-2.6289320364947697,-0.20885195921499697,1.0495419269954995,0.635127339273722
15217e1b25135e99,-2.8219072008906236,-3.348710696721691,-0.6089508273104035,0.430255562256832,1.0123313476948972
23fbc412bd7675d8,-5.351154748572098,0.7040912120360329,3.068604738212298,1.2196361135303229,1.0523041403134301
9d7dbdb0d3d166c3,-5.410940166280495,0.8140355766957545,3.1664809610456928,1.1784043066466559,1.204279671587177
6ab6e9e153f8ad7f,-3.720438609468724,-1.9382747443092045,0.14989735872055956,1.6043735129700072,0.3434125643814779
dc2ef3c4af8b2018,-2.8424650973468584,-3.3537983247036887,-0.6022964907588677,0.4653421648795946,1.0145326561081087
5af5480f52cf5615,-9.233350877839317,7.950446176290926,12.757381738410249,-4.211595612870504,7.558747980950295
cb7d67388749b3b5,-9.039481682123341,7.589713014165178,12.20157166357645,-3.88421070673917,7.296620365792016
