seed,split,setting,R,gamma,p,C,kappa,true_permanence_hold,failure,final_corr_sa,mean_corr_sa,mean_adversary_fitness,mean_adversary_deceptive_gap,capture_events,caught_events,false_positive_events,steps_run
4116,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,-1.0,0.3,1.1321135177732529,0.001300963483332242,0,0,0,120
4117,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,1.0,0.4,1.1325650830931357,0.0016970484522192658,0,0,0,120
4118,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,-1.0,0.45,1.1305768144962285,1.8678266707251404e-05,0,0,0,120
4119,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,1.0,0.4666666666666667,1.1310680932185602,0.00860383260750015,0,0,0,120
4120,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,-1.0,0.11666666666666667,1.12871084115683,0.006379813659844116,0,0,0,120
4121,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,1.0,0.43333333333333335,1.1321764984251634,0.0012728695286500094,0,0,0,120
4122,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,-1.0,0.35,1.13173970400027,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,-0.9999999999999999,-0.3,1.129037646804069,0.009391877846378623,0,0,0,120
4124,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,1.0,0.2,1.1335371016342668,0.00026750576856359733,0,0,0,120
4125,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,1.0,0.48333333333333334,1.1300386636020598,0.007073074670326348,0,0,0,120
4126,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,1.0,1.0,1.0885136019478725,0.042233802268688336,0,0,0,37
4127,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,-1.0,0.4,1.1270577334669276,0.010223220948163822,0,0,0,120
4128,heldout,r07,2.0,0.4,0.1,0.25,0.0,1,0,-1.0,0.5,1.1288958705334529,0.011370464801837066,0,0,0,120
4129,heldout,r07,2.0,0.4,0.1,0.25,0.0,0,1,-0.9999999999999999,-0.13333333333333333,1.1342504106274922,0.010697348257085976,0,0,0,120
4100,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-1.0,0.3333333333333333,1.1331068487130505,0.00037503103157579174,0,0,0,120
4101,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,0.9999999999999998,0.7666666666666667,1.126374829325013,0.00926498141909598,0,0,0,120
4102,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-0.9999999999999998,0.6833333333333333,1.126383252315118,0.00898959708603082,0,0,0,120
4103,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,0.3,1.1315445609189057,0.01113392427428005,0,0,0,120
4104,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-0.9999999999999998,0.3166666666666666,1.133595659451746,0.0085754037496729,0,0,0,120
4105,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,0.6833333333333333,1.1286124656958205,0.0013791088480898078,0,0,0,120
4106,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,0.06666666666666667,1.1303793818898986,0.0037965063038892105,0,0,0,120
4107,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,0.7333333333333333,1.1304379846132595,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-0.9999999999999999,0.21666666666666665,1.1285851337781356,0.0033520406331677107,0,0,0,120
4109,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-0.9999999999999999,-0.033333333333333326,1.1337144768665737,0.0,0,0,0,120
4110,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,0.6078431372549019,1.1222110843084856,0.011056817589430418,0,0,0,102
4111,heldout,r07,2.0,0.4,0.1,0.25,0.05,1,0,-1.0,-0.18333333333333332,1.1284167516341097,0.00203512311735038,0,0,0,120
4112,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,0.31666666666666665,1.132396251814265,0.002565845842706427,0,0,0,120
4113,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,0.9999999999999998,-0.08333333333333333,1.129571554098719,0.0009951166670215728,0,0,0,120
4114,heldout,r07,2.0,0.4,0.1,0.25,0.05,1,0,-1.0,-0.01666666666666668,1.1335731135275937,0.00036869012341271085,0,0,0,120
4115,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,0.56,1.107400428169843,0.006002090888116089,0,0,0,50
4116,heldout,r07,2.0,0.4,0.1,0.25,0.05,1,0,-0.9999999999999998,-0.23333333333333334,1.1328288112794835,0.0018368496147241073,0,0,0,120
4117,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-1.0,-0.05,1.1333906319802802,0.005740522910728476,0,0,0,120
4118,heldout,r07,2.0,0.4,0.1,0.25,0.05,1,0,-1.0,0.45,1.1330977940793348,1.8678266707251404e-05,0,0,0,120
4119,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,1.0,1.1076438031472329,0.01984511179349255,0,0,0,52
4120,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-1.0,0.5833333333333334,1.1288388306532426,0.004825060400430144,0,0,0,120
4121,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,0.9999999999999999,0.23333333333333334,1.1341871621632342,0.0012728695286500094,0,0,0,120
4122,heldout,r07,2.0,0.4,0.1,0.25,0.05,1,0,-1.0,0.38333333333333336,1.1322849730192004,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,0.9999999999999999,0.21666666666666667,1.1303739868513887,0.010207389073898173,0,0,1,120
4124,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-1.0,0.2833333333333333,1.1339853038539156,0.00026750576856359733,0,0,0,120
4125,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,1.0,-0.15,1.1324904843168206,0.0035904361655722935,0,0,0,120
4126,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,0.9999999999999999,1.0,1.0782780666884195,0.05040808657875705,0,0,0,31
4127,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,-1.0,-0.03333333333333332,1.1231401851519383,0.010083402916619025,0,0,0,120
4128,heldout,r07,2.0,0.4,0.1,0.25,0.05,1,0,1.0,-0.06666666666666667,1.1252487413324617,0.015439584074274454,0,0,0,120
4129,heldout,r07,2.0,0.4,0.1,0.25,0.05,0,1,0.9999999999999999,0.9629629629629629,1.1075215612990323,0.023484419873247966,0,0,0,54
4100,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-0.9999999999999999,0.3333333333333333,1.132246334933287,0.00037503103157579174,0,0,0,120
4101,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,0.7666666666666667,1.12561330674458,0.009264573420366544,0,0,0,120
4102,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-0.9999999999999999,0.6833333333333333,1.1258670262885464,0.00898959708603082,0,0,0,120
4103,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,0.31666666666666665,1.1307060410685947,0.011129697367719776,0,0,0,120
4104,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-0.9999999999999998,0.31666666666666665,1.1327043161420736,0.00882217926936647,0,0,0,120
4105,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,0.9999999999999999,0.6833333333333333,1.1277263177974624,0.0013791088480898078,0,0,0,120
4106,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,0.06666666666666667,1.1297752884318477,0.0037965063038892105,0,0,0,120
4107,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,0.48333333333333334,1.1297301243158517,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-0.9999999999999999,0.36666666666666664,1.127892770757883,0.0033453782218099007,0,0,0,120
4109,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-1.0,-0.03333333333333333,1.1330776872816861,0.0,0,0,0,120
4110,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,0.6078431372549019,1.121572819144479,0.011056817589430418,0,0,0,102
4111,heldout,r07,2.0,0.4,0.1,0.25,0.1,1,0,-1.0,-0.18333333333333332,1.1276768008211104,0.002033285007527544,0,0,0,120
4112,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,0.31666666666666665,1.1319305588036515,0.002565845842706427,0,0,0,120
4113,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,0.9999999999999998,-0.08333333333333333,1.128987054037663,0.0009948911328109878,0,0,0,120
4114,heldout,r07,2.0,0.4,0.1,0.25,0.1,1,0,-0.9999999999999998,-0.016666666666666663,1.1326392571402515,0.00044168280331000526,0,0,0,120
4115,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,0.56,1.1064347308979643,0.006002090888116089,0,0,0,50
4116,heldout,r07,2.0,0.4,0.1,0.25,0.1,1,0,-1.0,-0.3,1.132236919432184,0.001834259568063994,0,0,0,120
4117,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-1.0,-0.38333333333333336,1.1341136338730684,0.006033476123139396,0,0,0,120
4118,heldout,r07,2.0,0.4,0.1,0.25,0.1,1,0,-1.0,0.45,1.1324680651112224,1.8678266707251404e-05,0,0,0,120
4119,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,1.0,1.0,1.1086719511986984,0.01842760380824308,0,0,0,56
4120,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-1.0,0.5833333333333334,1.1283064431771272,0.005336067585986146,0,0,0,120
4121,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,0.9999999999999999,0.23333333333333334,1.1334777902306952,0.0012728695286500094,0,0,0,120
4122,heldout,r07,2.0,0.4,0.1,0.25,0.1,1,0,-0.9999999999999999,0.38333333333333336,1.1310426598755492,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,0.9999999999999999,0.21666666666666667,1.1295850418267883,0.010207333656327134,0,0,1,120
4124,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-1.0,0.31666666666666665,1.1338547781979,0.00026750576856359733,0,0,0,120
4125,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,0.9999999999999998,-0.15,1.1319975620686762,0.0035883964780669612,0,0,0,120
4126,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,0.9999999999999999,1.0,1.0778993004067612,0.05040808657875705,0,0,0,31
4127,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,-1.0,-0.1,1.1225050117285307,0.010083402916619025,0,0,0,120
4128,heldout,r07,2.0,0.4,0.1,0.25,0.1,1,0,1.0,-0.06666666666666667,1.124722301040613,0.015439884938823105,0,0,0,120
4129,heldout,r07,2.0,0.4,0.1,0.25,0.1,0,1,0.9999999999999999,0.9629629629629629,1.1066870247194431,0.023484419873247966,0,0,0,54
4100,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,0.3333333333333333,1.1306651342925707,0.00037503103157579174,0,0,0,120
4101,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.7666666666666667,1.1242191213123065,0.009263735714858215,0,0,0,120
4102,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,0.6833333333333333,1.1246939694543976,0.00898959708603082,0,0,0,120
4103,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.31666666666666665,1.129029397167374,0.011121230929604209,0,0,0,120
4104,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,0.29999999999999993,1.131105667424743,0.010027447196150978,0,0,0,120
4105,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,0.9999999999999999,0.6833333333333333,1.125867273811978,0.0013791088480898078,0,0,1,120
4106,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.1,1.1284005822355232,0.0037965063038892105,0,0,0,120
4107,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.48333333333333334,1.1280651680273002,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.4,0.1,0.25,0.2,1,0,-1.0,0.14999999999999997,1.1263622679555594,0.0035347127900508804,0,0,0,120
4109,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,-0.03333333333333335,1.1307566112060043,0.0,0,0,1,120
4110,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.6078431372549019,1.1201873250854972,0.011056817589430418,0,0,0,102
4111,heldout,r07,2.0,0.4,0.1,0.25,0.2,1,0,-0.9999999999999999,-0.18333333333333332,1.1261978396766001,0.0020296084452368053,0,0,0,120
4112,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.31666666666666665,1.1309992966531284,0.002565845842706427,0,0,0,120
4113,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,-0.08333333333333333,1.1280643301684619,0.0009944289553014555,0,0,0,120
4114,heldout,r07,2.0,0.4,0.1,0.25,0.2,1,0,-0.9999999999999998,-0.016666666666666656,1.1309877169783205,0.0005836817624490352,0,0,0,120
4115,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.56,1.1048337620690964,0.006002090888116089,0,0,0,50
4116,heldout,r07,2.0,0.4,0.1,0.25,0.2,1,0,-1.0,-0.3,1.130912398598096,0.0018290702500810988,0,0,0,120
4117,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,-0.65,1.133540897543122,0.006029426190211383,0,0,0,120
4118,heldout,r07,2.0,0.4,0.1,0.25,0.2,1,0,-1.0,0.45,1.1309889854625657,1.8678266707251404e-05,0,0,1,120
4119,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,1.0,1.1079093054091977,0.01842760380824308,0,0,0,56
4120,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,0.5833333333333334,1.1272067857032824,0.006358017971296178,0,0,0,120
4121,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.23333333333333334,1.1320601387241185,0.0012728695286500094,0,0,0,120
4122,heldout,r07,2.0,0.4,0.1,0.25,0.2,1,0,-1.0,0.38333333333333336,1.1288051766330591,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,0.9999999999999999,0.21666666666666667,1.1275475679210964,0.010207222821185058,0,0,1,120
4124,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,0.2833333333333333,1.1326211524889653,0.00026750576856359733,0,0,0,120
4125,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,-0.15,1.1312888565545276,0.003584301834870394,0,0,0,120
4126,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,0.9999999999999999,1.0,1.0771417613099572,0.05040808657875705,0,0,0,31
4127,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,-1.0,-0.016666666666666673,1.1211252449014077,0.010083402916619025,0,0,0,120
4128,heldout,r07,2.0,0.4,0.1,0.25,0.2,1,0,1.0,-0.06666666666666667,1.1231816569814403,0.015440498232880406,0,0,0,120
4129,heldout,r07,2.0,0.4,0.1,0.25,0.2,0,1,1.0,0.9629629629629629,1.1050183427493994,0.023484419873247966,0,0,0,54
4100,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,0.3333333333333333,1.1275683567146235,0.00037503103157579174,0,0,2,120
4101,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.7666666666666667,1.121802325647416,0.009261967900643408,0,0,0,120
4102,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,0.6833333333333333,1.1227847930322719,0.00898959708603082,0,0,0,120
4103,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.31666666666666665,1.1254506052392503,0.01149788454035913,0,0,0,120
4104,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-0.9999999999999998,0.3166666666666666,1.1270147202633534,0.010588019755756317,0,0,1,120
4105,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,0.9999999999999999,0.6333333333333333,1.1230335747931357,0.0013791088480898078,0,0,1,120
4106,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.1,1.1255326952816067,0.0037965063038892105,0,0,0,120
4107,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.48333333333333334,1.1243405866664238,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.4,0.1,0.25,0.4,1,0,-0.9999999999999998,0.14999999999999994,1.1232103819733572,0.0050029792053331214,0,0,0,120
4109,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,-0.03333333333333334,1.1285281967547767,0.0,0,0,1,120
4110,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.6078431372549019,1.1173958929904158,0.011056817589430418,0,0,0,102
4111,heldout,r07,2.0,0.4,0.1,0.25,0.4,1,0,-1.0,-0.18333333333333332,1.1235909475469321,0.0020222538820226003,0,0,0,120
4112,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.31666666666666665,1.1292728056224728,0.002565845842706427,0,0,0,120
4113,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,0.9999999999999998,-0.08333333333333333,1.1258073487023423,0.0009934575242573648,0,0,0,120
4114,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,-0.016666666666666677,1.1271348987435819,0.0009231516577194713,0,0,0,120
4115,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.5416666666666666,1.1005547587539055,0.00625217800845426,0,0,0,48
4116,heldout,r07,2.0,0.4,0.1,0.25,0.4,1,0,-1.0,0.35,1.1274945864179116,0.001818652385892395,0,0,0,120
4117,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,-0.4,1.1305646093736186,0.005799619247520756,0,0,1,120
4118,heldout,r07,2.0,0.4,0.1,0.25,0.4,1,0,-1.0,0.35,1.1279832681120296,1.8678266707251404e-05,0,0,1,120
4119,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,1.0,1.104449174710871,0.01984511179349255,0,0,0,52
4120,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,0.11666666666666667,1.1282479427566574,0.008298841350055104,0,0,0,120
4121,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.23333333333333334,1.1296563888607238,0.0012728695286500094,0,0,0,120
4122,heldout,r07,2.0,0.4,0.1,0.25,0.4,1,0,-1.0,0.38333333333333336,1.123714299195329,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,0.9999999999999998,0.21666666666666667,1.1234772661495611,0.010207001150900912,0,0,2,120
4124,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,0.31666666666666665,1.130837299838395,0.00026750576856359733,0,0,0,120
4125,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,0.9999999999999998,-0.15,1.129609865937936,0.0037432607609699064,0,0,0,120
4126,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,0.9999999999999999,1.0,1.0756266564255084,0.05040808657875705,0,0,0,31
4127,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,-1.0,-0.01666666666666666,1.119114723167591,0.010083402916619025,0,0,0,120
4128,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,0.9999999999999999,-0.06666666666666667,1.1201468377034234,0.015441772177439994,0,0,0,120
4129,heldout,r07,2.0,0.4,0.1,0.25,0.4,0,1,1.0,0.9629629629629629,1.1019790185339178,0.023484419873247966,0,0,0,54
4100,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,0.9999999999999999,0.2894736842105263,1.1205903586883454,0.000592154260382829,0,0,0,76
4101,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.4666666666666667,1.1271743832077519,0.007073121052586592,0,0,0,120
4102,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.26666666666666666,1.1299170214564431,0.00898959708603082,0,0,0,120
4103,heldout,r07,2.0,0.4,0.1,0.5,0.0,1,0,-1.0,-0.5166666666666667,1.1325896708608516,0.008116960395849047,0,0,0,120
4104,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,-0.016666666666666684,1.134354647088213,0.0076839779559419435,0,0,0,120
4105,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.2833333333333333,1.1285819265541739,0.0013791088480898078,0,0,0,120
4106,heldout,r07,2.0,0.4,0.1,0.5,0.0,1,0,1.0,-0.08333333333333333,1.1316318564434846,0.003940814760145505,0,0,0,120
4107,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.8833333333333333,1.132993501440061,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.4,0.1,0.5,0.0,1,0,-1.0,-0.45,1.132487401075196,0.001110824304340688,0,0,0,120
4109,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.23333333333333334,1.1331967028825762,0.0,0,0,0,120
4110,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.06666666666666667,1.130107191104528,0.009716555445436266,0,0,0,120
4111,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-0.9999999999999999,0.8,1.1302266639347565,0.0018252714550215635,0,0,0,120
4112,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.6,1.1303657692405547,0.002565845842706427,0,0,0,120
4113,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,0.9999999999999998,-0.03333333333333332,1.131859045075688,0.0,0,0,0,120
4114,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,-0.03333333333333331,1.1307639800236307,0.0,0,0,0,120
4115,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.26666666666666666,1.129946587083956,0.002500871203381704,0,0,0,120
4116,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.3,1.1321135177732529,0.001300963483332242,0,0,0,120
4117,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.4,1.1325650830931357,0.0016970484522192658,0,0,0,120
4118,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.45,1.1305768144962285,1.8678266707251404e-05,0,0,0,120
4119,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.4666666666666667,1.1310680932185602,0.00860383260750015,0,0,0,120
4120,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.11666666666666667,1.12871084115683,0.006379813659844116,0,0,0,120
4121,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.43333333333333335,1.1321764984251634,0.0012728695286500094,0,0,0,120
4122,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.35,1.13173970400027,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-0.9999999999999999,-0.3,1.129037646804069,0.009391877846378623,0,0,0,120
4124,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.2,1.1335371016342668,0.00026750576856359733,0,0,0,120
4125,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,0.48333333333333334,1.1300386636020598,0.007073074670326348,0,0,0,120
4126,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,1.0,1.0,1.0885136019478725,0.042233802268688336,0,0,0,37
4127,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-1.0,0.4,1.1270577334669276,0.010223220948163822,0,0,0,120
4128,heldout,r07,2.0,0.4,0.1,0.5,0.0,1,0,-1.0,0.5,1.1288958705334529,0.011370464801837066,0,0,0,120
4129,heldout,r07,2.0,0.4,0.1,0.5,0.0,0,1,-0.9999999999999999,-0.13333333333333333,1.1342504106274922,0.010697348257085976,0,0,0,120
4100,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,-1.0,0.3333333333333333,1.1331068487130505,0.00037503103157579174,0,0,0,120
4101,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,0.9999999999999998,0.7666666666666667,1.126374829325013,0.00926498141909598,0,0,0,120
4102,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,-0.9999999999999998,0.6833333333333333,1.126383252315118,0.00898959708603082,0,0,0,120
4103,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,0.3,1.1315445609189057,0.01113392427428005,0,0,0,120
4104,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,-0.9999999999999998,0.3166666666666666,1.133595659451746,0.0085754037496729,0,0,0,120
4105,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,0.6833333333333333,1.1286124656958205,0.0013791088480898078,0,0,0,120
4106,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,0.06666666666666667,1.1303793818898986,0.0037965063038892105,0,0,0,120
4107,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,0.7333333333333333,1.1304379846132595,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,-0.9999999999999999,0.21666666666666665,1.1285851337781356,0.0033520406331677107,0,0,0,120
4109,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,-0.9999999999999999,-0.033333333333333326,1.1337144768665737,0.0,0,0,0,120
4110,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,0.6078431372549019,1.1222110843084856,0.011056817589430418,0,0,0,102
4111,heldout,r07,2.0,0.4,0.1,0.5,0.05,1,0,-1.0,-0.18333333333333332,1.1284167516341097,0.00203512311735038,0,0,0,120
4112,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,0.31666666666666665,1.132396251814265,0.002565845842706427,0,0,0,120
4113,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,0.9999999999999998,-0.08333333333333333,1.129571554098719,0.0009951166670215728,0,0,0,120
4114,heldout,r07,2.0,0.4,0.1,0.5,0.05,1,0,-1.0,-0.01666666666666668,1.1335731135275937,0.00036869012341271085,0,0,0,120
4115,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,0.56,1.107400428169843,0.006002090888116089,0,0,0,50
4116,heldout,r07,2.0,0.4,0.1,0.5,0.05,1,0,-0.9999999999999998,-0.23333333333333334,1.1328288112794835,0.0018368496147241073,0,0,0,120
4117,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,-1.0,-0.05,1.1333906319802802,0.005740522910728476,0,0,0,120
4118,heldout,r07,2.0,0.4,0.1,0.5,0.05,1,0,-1.0,0.45,1.1330977940793348,1.8678266707251404e-05,0,0,0,120
4119,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,1.0,1.0,1.1076438031472329,0.01984511179349255,0,0,0,52
4120,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,-1.0,0.5833333333333334,1.1288388306532426,0.004825060400430144,0,0,0,120
4121,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,0.9999999999999999,0.23333333333333334,1.1341871621632342,0.0012728695286500094,0,0,0,120
4122,heldout,r07,2.0,0.4,0.1,0.5,0.05,1,0,-1.0,0.38333333333333336,1.1322849730192004,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.4,0.1,0.5,0.05,0,1,0.9999999999999999,-0.016666666666666677,1.1294441876785783,0.010207389073898173,0,0,1,120
