gamma,p,C,kappa,audit_on,n,successes,permanence_rate,wilson_lo,wilson_hi,mean_final_corr,mean_corr,mean_adversary_fitness,mean_adversary_deceptive_gap,mean_capture_events,mean_caught_events,mean_false_positive_events,mean_steps_run
0.0,0.5,1.0,0.4,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.2,0.23151260504201682,1.0949784584185018,0.0073507073342403105,0.0,0.0,2.433333333333333,115.9
0.05,0.0,0.0,0.0,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.0,0.05,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.0,0.1,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.0,0.2,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.0,0.4,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.25,0.0,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.25,0.05,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.25,0.1,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.25,0.2,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.25,0.4,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.5,0.0,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.5,0.05,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.5,0.1,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.5,0.2,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.5,0.4,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.75,0.0,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.75,0.05,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.75,0.1,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.75,0.2,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,0.75,0.4,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,1.0,0.0,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,1.0,0.05,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,1.0,0.1,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,1.0,0.2,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.0,1.0,0.4,False,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.06666666666666667,0.12026315789473686,1.1309649868202476,0.005332598576155433,0.0,0.0,0.0,116.53333333333333
0.05,0.1,0.0,0.0,False,30,9,0.3,0.16664562643958933,0.4787612101166018,-0.13333333333333333,0.1524612648459637,1.130671566033895,0.004674154331090529,0.0,0.0,0.0,115.73333333333333
0.05,0.1,0.0,0.05,False,30,9,0.3,0.16664562643958933,0.4787612101166018,-0.13333333333333333,0.1472248803827751,1.1299953940882583,0.0046841988814576,0.0,0.0,0.0,115.8
0.05,0.1,0.0,0.1,False,30,9,0.3,0.16664562643958933,0.4787612101166018,-0.13333333333333333,0.16278043593833072,1.1292712091717605,0.0047470256918766135,0.0,0.0,0.0,115.8
0.05,0.1,0.0,0.2,False,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,-0.26666666666666666,0.18251720747295969,1.1283887350689032,0.004750748638004556,0.0,0.0,0.0,117.73333333333333
