regime,seed,split,setting,capture_rate,lag,audit_period,horizon_harm,horizon_observation,R,true_permanence_hold,permanence_hold,failure,extinct,captured,time_to_failure,final_min_true_share,final_prod_true_share,final_true_corr_sa,final_corr_sa,corr_start,corr_end,mean_intervention_inside_floor,mean_intervention_outside_floor,mean_true_permanence,mean_corr_sa,capture_events,steps_run
geometric,4120,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,72,1.0485034004046668e-09,1.0485033993053074e-09,-1.0,-1.0,1.0,-0.4444444444444444,0.9950284783605069,0.9922771320722171,0.8082191780821918,0.5342465753424658,26,73
geometric,4120,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,0,0,120,0.07382057394142204,0.06837109680438108,-1.0,-1.0,1.0,-1.0,0.9911763217757532,0.9867519240125314,0.8916666666666667,0.1,34,120
geometric,4120,heldout,r05,0.22,4,2,5,6,0.8333333333333334,1,1,0,0,0,120,0.20198423790538128,0.1611866055431636,1.0,1.0,1.0,1.0,1.0047953749002194,0.0,1.0,0.4666666666666667,0,120
geometric,4120,heldout,r06,0.18,3,2,6,5,1.2,1,1,0,0,0,120,0.36017167896612146,0.2304480406368466,-0.9999999999999999,-0.9999999999999999,1.0,0.5333333333333333,0.9908007857603364,0.0,1.0,0.43333333333333335,0,120
geometric,4120,heldout,r07,0.14,2,2,8,4,2.0,1,1,0,0,0,120,0.1727649937068014,0.14291725065629027,1.0,1.0,0.3333333333333333,0.8,0.9973761732276749,0.0,1.0,0.5,0,120
geometric,4120,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,0,0,120,0.12792282602641708,0.1115585766078321,0.9999999999999999,0.9999999999999999,0.5333333333333333,1.0,0.9940279045982061,0.9898409761255048,0.5666666666666667,0.8833333333333333,0,120
geometric,4120,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,0,0,120,0.08448570647492568,0.07734787187635837,1.0,1.0,0.26666666666666666,-0.4,0.9966906644670375,0.998963728272594,0.8,0.36666666666666664,0,120
geometric,4121,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,27,1.0470861003500622e-09,1.0470860992536727e-09,1.0,1.0,1.0,1.0,0.9485143511742096,0.9349827076067014,0.9285714285714286,1.0,14,28
geometric,4121,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,37,1.0349609435845224e-09,1.0349609425133781e-09,-1.0,-1.0,1.0,-0.1111111111111111,0.9833773876109759,0.9919324263908853,0.8947368421052632,0.7368421052631579,17,38
geometric,4121,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,79,1.0475339629645176e-09,1.0475339618671901e-09,-0.9999999999999999,-0.9999999999999999,1.0,-1.0,0.9752653150378789,0.9888027410048752,0.825,-0.225,29,80
geometric,4121,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,0,0,120,0.22346650285953298,0.17352922495926332,0.9999999999999999,0.9999999999999999,0.8666666666666667,0.6,0.9939225697378509,1.0116824946856517,0.875,0.65,0,120
