seed,mode,world,policy,audit_intervention,delay,t_irrev,R,containment_strength,capture_threshold,permanence,collapse,capture_index,strict_zero_capture,resource_hhi,max_lineage_share,exploitative_strategy_mass,cooperative_strategy_mass,strategy_diversity,response_diversity,welfare,minimum_zone_welfare,neighbor_harm_volume,aid_interception_volume,extraction_volume,deception_level,catastrophe_recovery_rate,mutation_survival,containment_cost,false_containment,delayed_consequence_true_harm_mi,irreversible_failures,containment_events,mutation_events,selection_delta_seen,initial_exploitative_strategy_mass,exploit_payoff_total,coop_payoff_total,no_strategy_observation_asserted,capture_component_resource_concentration,capture_component_exploit_mass,capture_component_neighbor_harm,capture_component_aid_interception,capture_component_coop_loss
9600,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6894205772612623,0.0,0.20448927264124497,0.018462008442217306,0.6569143282132793,0.3430856717866179,0.24037751756355194,0.95838417268466,0.005327654385814928,0.0,7.596533079901013,0.9449651961878195,1.2384375254636515,0.1467551133527288,1.0,1569,0.007930833333333337,0.0,0.032878224953330384,9,307,1569,1.0,0.00713091860632077,14314.2142999167,3301.199725313181,1.0,0.2667947472289539,1.0,1.0,0.8217088662502778,0.18312935288900492
9601,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6758190030506729,0.0,0.20347258406892113,0.018417321416685083,0.6033635892963227,0.3966364107035749,0.32549628888709314,0.9610791891693677,0.04570572178870111,0.0,8.227325088935066,0.9922129544420716,1.2577861504839196,0.14967676251784956,1.0,1661,0.007620833333333336,0.0,0.01413413420275652,9,295,1661,1.0,0.006159440460696654,15201.682829546626,3720.608027570563,1.0,0.2638899227366001,1.0,1.0,0.8627938734278884,0.055627593562916834
9602,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7019186416729624,0.0,0.20708349101301093,0.018531507631968508,0.6618281338063579,0.33817186619353906,0.26419746334708627,0.9602157823696591,0.04822061439808601,0.0,10.360091774046309,1.0148275604477706,1.3191575413277752,0.14673724946930267,1.0,1582,0.007310833333333336,0.0,0.006318724527099379,9,283,1582,1.0,0.007260149839762987,21886.90045152009,3451.4176756389907,1.0,0.2742067997197138,1.0,1.0,0.8824587482154528,0.19482889001538314
9603,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6845233994063347,0.0,0.20567941732966588,0.01838484316358394,0.6414977430253214,0.3585022569745765,0.27103955245600236,0.9602173783848654,0.033983566414102925,0.0,9.069604313886849,0.9438968805304891,1.2945399744625266,0.15131785345594398,1.0,1514,0.00741416666666667,0.0,0.010708444733586037,9,287,1514,1.0,0.006797273287126346,17942.294276440014,3915.0862976089634,1.0,0.2701951606244422,1.0,1.0,0.8207798961134689,0.14642319767957973
9604,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6793248627894896,0.0,0.2091576963178212,0.018564055689182873,0.6291174042238428,0.37088259577605404,0.2692377785964187,0.9580488662986164,0.03451998583757674,0.0,8.205453155463216,0.9211779877767551,1.2426580340339652,0.14666043499872564,1.0,1507,0.007750000000000002,0.0,0.018212795879001792,9,300,1507,1.0,0.00663499638779665,15032.972968687964,3379.3901880093817,1.0,0.28013310059060026,1.0,1.0,0.8010243371971784,0.11694620053320465
9605,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6665707448554812,0.0,0.20651887288309964,0.01880446235915406,0.5981752897210703,0.40182471027882505,0.2870868895108101,0.9646424397555605,0.05295268548607749,0.0,8.289151890353859,0.9208354891161744,1.2454285100739708,0.12434441125610084,1.0,1575,0.007905000000000002,0.0,0.016158678082718855,9,306,1575,1.0,0.00620844321864071,15814.895104897962,3831.8065911655153,1.0,0.27259360506282443,1.0,1.0,0.8007265122749343,0.043274499336130805
9606,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6917660494613785,0.0,0.20485863190968776,0.01845615178463293,0.6575720688584087,0.34242793114148856,0.26460600425553604,0.9625067860666727,0.042974596695635164,0.0,9.408123443769075,0.959366233290551,1.2223076355646194,0.1472859513519572,1.0,1546,0.008292500000000001,0.0,0.022974875111534093,9,321,1546,1.0,0.007142577132788325,19834.126185475772,3501.9777270595296,1.0,0.26785005942450474,1.0,1.0,0.8342315072091748,0.18469540204407484
9607,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.683706873483594,0.0,0.20191568153803138,0.0182912234579011,0.6333206834985388,0.36667931650135943,0.26493276679987465,0.9619448434365793,0.010359692319267283,0.0,8.80140555370886,0.9781640382134508,1.2224021923063702,0.14878596486929416,1.0,1589,0.008085833333333335,0.0,0.024679251577702378,9,313,1589,1.0,0.006613455584382818,17661.504769599782,3556.8818571603783,1.0,0.25944162979120083,1.0,1.0,0.8505774245334355,0.12695400833009657
9608,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6924473317477362,0.0,0.20462390616690598,0.01838908521888611,0.6568320893230458,0.34316791067685176,0.2819796433700574,0.9595302985842653,0.04630943265343298,0.0,9.202741813547114,0.9677466864599082,1.3177234701778473,0.13402611280399196,1.0,1581,0.0078016666666666686,0.0,0.019835536893813135,9,302,1581,1.0,0.007101555340163604,18901.41252779156,3354.4825948728735,1.0,0.2671794144451282,1.0,1.0,0.8415188577912246,0.18293354600749578
9609,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6866976599951321,0.0,0.20821716981725738,0.01856476912879484,0.6453263399670819,0.3546736600328147,0.31234337258765,0.9585229885856559,0.04076283431490387,0.0,9.86693375833548,0.9378535985733852,1.29832698731991,0.14817384091762492,1.0,1454,0.007233333333333336,0.0,0.007683122759735223,9,280,1454,1.0,0.006937538215313231,20202.874099205477,3247.642491172686,1.0,0.2774458820175608,1.0,1.0,0.8155248683246829,0.1555389046837745
9610,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6746023677410211,0.0,0.20535053515408505,0.018403688315784556,0.6223161182299983,0.37768388176989925,0.29387370623308495,0.9601080352316076,0.04526219082987018,0.0,9.075179890136814,0.921941652139268,1.2355955488336903,0.14602386808198087,1.0,1523,0.007930833333333337,0.0,0.020020908258021566,9,307,1523,1.0,0.0064633172911705734,18503.39340702364,3671.9520155346254,1.0,0.26925549726563985,1.0,1.0,0.801688393164581,0.1007526624526208
9611,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6768635669934875,0.0,0.20668102703416377,0.018447006521431775,0.6051502140691345,0.3948497859307628,0.28585696160854174,0.9610454520930968,0.06150538819728292,0.0,8.290066870929218,0.9798676897884476,1.2021081131628635,0.13495489835465735,1.0,1429,0.008525,0.0,0.025184777479915224,9,330,1429,1.0,0.0061967932452730015,14924.927419388641,3560.469160057885,1.0,0.2730569026372934,1.0,1.0,0.8520588606856067,0.059881462069612326
9612,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.695363277162986,0.0,0.20705449955956137,0.018548811201271994,0.6617358827348782,0.3382641172650186,0.31251283557414755,0.9612111395070028,0.06811929039159752,0.0,9.04004232731634,0.9649620692855307,1.2176623300826603,0.1450232418047148,1.0,1573,0.007620833333333336,0.0,0.013782561131533963,9,295,1573,1.0,0.007266301375975064,18177.925842317938,3147.9248289360035,1.0,0.27412396699557223,1.0,1.0,0.8390974515526355,0.19460924460709855
9613,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6784354977227057,0.0,0.20934625372844856,0.01864338186309633,0.6123542904138748,0.38764570958602146,0.27022250131548975,0.9621488498776049,0.03246815608298126,0.0,8.484250612289895,0.959349857222729,1.2165182875140375,0.1399197846672704,1.0,1459,0.007879166666666668,0.0,0.011293851453448925,9,305,1459,1.0,0.006377200649934745,15871.277981144947,3714.4003554949286,1.0,0.2806718360495356,1.0,1.0,0.8342172671501992,0.07703402479518696
9614,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6867091154104874,0.0,0.20512950266787974,0.018356731397806594,0.6405261717539232,0.35947382824597457,0.2674454867581319,0.961708264476929,0.05334970255854494,0.0,10.564261451530024,0.9659643561755731,1.2272227815176986,0.15510936576971235,1.0,1515,0.007724166666666668,0.0,0.010317281500944575,9,299,1515,1.0,0.006768862557083483,22430.52422086582,4014.244182545289,1.0,0.26862397587648185,1.0,1.0,0.8399690053700636,0.14410993274767955
9615,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6829706360987535,0.0,0.20632213445749334,0.018408438905385058,0.6424198408487337,0.3575801591511639,0.275158253996251,0.9648980442081293,0.07130033034118102,0.0,7.965437674541796,0.926370285735112,1.176244244300354,0.1468601201157353,1.0,1503,0.007956666666666667,0.0,0.029182791094500157,9,308,1503,1.0,0.006824499730127361,15062.25208347124,3235.538141029344,1.0,0.27203149527537784,1.0,1.0,0.8055393789000975,0.1486186686877049
9616,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6871066067146896,0.0,0.20679440818399097,0.01848959310649046,0.6440736511539922,0.3559263488459048,0.32537443942970967,0.9591410974051308,0.01184232439613121,0.0,9.466117249552982,0.951275194091862,1.2064396598058778,0.13678413427934585,1.0,1491,0.008499166666666669,0.0,0.023919827058661892,9,329,1491,1.0,0.006886736068952024,19184.917648721184,3557.8948371198603,1.0,0.2733808487796568,1.0,1.0,0.8271958209494453,0.15255631227165523
9617,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6704113106275986,0.0,0.20791427292127118,0.01858532024892215,0.6274231381178721,0.37257686188202466,0.3099891226871041,0.9624090443846698,0.07465898299339507,0.0,9.046573559816721,0.8634719330510288,1.1870108450736252,0.1475045079848764,1.0,1421,0.008473333333333334,0.0,0.016980120929841067,9,328,1421,1.0,0.006613515653936823,18301.719647674072,3285.2180994949344,1.0,0.2765804623147431,1.0,1.0,0.7508451591748077,0.11291223361422698
9618,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6913839399126003,0.0,0.20519901576500685,0.01842163816374402,0.65883385868034,0.3411661413195576,0.26526271416677644,0.9611232653845485,0.026857520728861172,0.0,9.313364310374766,0.9513415000394745,1.2344200051313914,0.14540174494279207,1.0,1576,0.007801666666666669,0.0,0.01200486572693156,9,302,1576,1.0,0.007155549979228597,19418.7884736679,3231.4579971725047,1.0,0.2688225847254164,1.0,1.0,0.8272534782951952,0.18769966352486286
9619,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6692010570519267,0.0,0.2063633182134229,0.01840690695380313,0.6064179533028535,0.393582046697044,0.2923064090129095,0.9618101661549221,0.06662833995170953,0.0,8.493465253413323,0.9191816434136308,1.178349122289738,0.14940289163719156,1.0,1496,0.007569166666666669,0.0,0.0246162834754061,9,293,1496,1.0,0.006204375243412044,16021.995291556439,3534.251460615586,1.0,0.2721491631494623,1.0,1.0,0.7992883855770704,0.06289988881656187
9620,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6667659062302645,0.0,0.20536757993552912,0.01839368240360211,0.6048760736559283,0.39512392634396937,0.3155218061557197,0.9630182944759711,0.09408479849137381,0.0,8.3903104967908,0.909532477277129,1.1806450577874963,0.13316437388212343,1.0,1535,0.00795666666666667,0.0,0.018049994124650685,9,308,1535,1.0,0.006173051990467897,16135.720047281133,3263.67265058324,1.0,0.26930419664119437,1.0,1.0,0.7908978063279384,0.0592287468000729
9621,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.701799494786323,0.0,0.2056588865800613,0.018484611004777402,0.6602828061116541,0.3397171938882431,0.30332046511399663,0.9583182231516216,0.005643252782032493,0.0,9.814177228139608,1.0250105919863906,1.2679669150472386,0.1511529272445481,1.0,1520,0.007440000000000002,0.0,0.014255773329101558,9,288,1520,1.0,0.007210559557536162,20342.316324540814,3863.928271778707,1.0,0.27013650133985767,1.0,1.0,0.8913135582490354,0.19114953836132587
9622,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6786299300742734,0.0,0.20105210744348778,0.018318000286753088,0.6360014370573346,0.3639985629425634,0.26415480237492034,0.9637001292055132,0.03750667591947089,0.0,9.113562745864245,0.9360622515389937,1.2275072379296104,0.1474775996231307,1.0,1542,0.008292500000000001,0.0,0.024163864505034015,9,321,1542,1.0,0.0066725814237620145,19063.634467846823,3561.401448173595,1.0,0.2569742752353619,1.0,1.0,0.8139671752512989,0.13333675489865857
9623,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.688385970811131,0.0,0.20405513114568186,0.018454126775255077,0.6390500112743772,0.3609499887255201,0.29959268561683006,0.9592620988627879,0.050180709112989524,0.0,8.757738501430786,0.9880395630862355,1.2532185895710048,0.1450340224045246,1.0,1553,0.007750000000000002,0.0,0.01987722777872797,9,300,1553,1.0,0.00677809172060037,17398.788264097162,3372.377692607712,1.0,0.26555434295591646,1.0,1.0,0.8591648374662918,0.14059526493923785
9624,audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6809613787066573,0.0,0.20406983013476684,0.01834835772405854,0.6402277463319594,0.3597722536679385,0.2540076164223116,0.9596372585696356,0.04235873526854507,0.0,8.712311851176278,0.927822104404015,1.2461248224979233,0.1452764287213622,1.0,1564,0.008034166666666669,0.0,0.02121447777233173,9,311,1564,1.0,0.006760220193317503,17283.950678053516,3810.652615139929,1.0,0.26559634006758787,1.0,1.0,0.8068018299165348,0.14339939602871776
9600,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6872094849115828,0.0,0.20841607838204407,0.018496843270704767,0.6277903067177363,0.3722096932821608,0.2715872539593238,0.9578791015189907,0.03965861977046889,0.0,8.18446530026941,0.9888343688890784,1.3066940376972533,0.1403684123989034,1.0,1511,0.012325104519928392,0.0,0.025582818301428986,9,310,1511,1.0,0.006588947598632201,15243.162136217434,3391.189453306796,1.0,0.2780141922026656,1.0,1.0,0.8598559729470248,0.11378644456628377
9601,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7113052302768587,0.0,0.20875548233239344,0.018558601253408788,0.6653881657448113,0.3346118342550855,0.30118786519385005,0.9604207535993036,0.04842357248496753,0.0,10.113194471907608,1.0689862941260895,1.3446842766881872,0.15740653212523673,1.0,1601,0.01240492523644413,0.0,0.021462181347162115,9,313,1601,1.0,0.007348350160408382,21218.19549250157,3395.6007626952614,1.0,0.2789839177750924,1.0,1.0,0.9295532992400779,0.20330515653551068
9602,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6875164915067064,0.0,0.20620940280046393,0.01853230861498004,0.6239275210173111,0.37607247898258583,0.2866345356080507,0.9596908704746644,0.01237583122199685,0.0,10.082405021081682,1.0123988359579001,1.3064381553432867,0.14117060969456494,1.0,1561,0.012191937097949204,0.0,0.02690983524753321,9,305,1561,1.0,0.006533532171117905,20710.36307996566,3811.8791239372977,1.0,0.2717094048267224,1.0,1.0,0.880346813876435,0.10458933575574798
9603,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6985603016683422,0.0,0.20696874360272993,0.018575029540955433,0.6608658156102226,0.33913418438967413,0.2761867050911199,0.9568978025906151,0.004888602963982819,0.0,10.584787683216959,0.992268179183691,1.3571908289465275,0.15146441462846574,1.0,1487,0.01205137527179388,0.0,0.02292048592812425,9,315,1487,1.0,0.007256443439116418,22750.18787339738,3496.879423151031,1.0,0.27387894997605383,1.0,1.0,0.8628418949423401,0.19253765621506155
9604,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6902275481732644,0.0,0.21069833007944733,0.018726695680032112,0.6525718813058983,0.3474281186939976,0.27265202174807035,0.9565851141346088,0.09809598069330613,0.0,8.333840900834051,0.9331202629145136,1.2707224577019338,0.14992026895899782,1.0,1509,0.01252151426891762,0.0,0.02783097311214066,9,307,1509,1.0,0.0071418193762507005,15985.382718115125,3145.205854845578,1.0,0.2845349113381035,1.0,1.0,0.8114089242734901,0.17279019358571998
9605,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7053537745890429,0.0,0.2083306524382253,0.018587796967814724,0.6648268262088902,0.33517317379100653,0.25870401847805924,0.9597377716951865,0.01890302784110556,0.0,10.032392355443106,1.02694274378642,1.3639932518258184,0.1363195156078392,1.0,1499,0.011370153089514074,0.0,0.022452663687573156,9,290,1499,1.0,0.007348307908562623,20916.345185697166,3597.57809696305,1.0,0.27777011807746915,1.0,1.0,0.892993690249061,0.2019686338309368
9606,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6991871607389387,0.0,0.20760094921460745,0.01861197363528969,0.6444115329866466,0.3555884670132499,0.27611631173434836,0.9606315081198206,0.00651613818544626,0.0,10.200751319453108,1.0390808626741503,1.3252361624180962,0.14720755603681013,1.0,1612,0.011816491474406388,0.0,0.02021881481808737,9,299,1612,1.0,0.006936853784963846,21209.584938666198,3522.530447189339,1.0,0.27568525172427527,1.0,1.0,0.9035485762383917,0.1533607928255954
9607,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6924378411222974,0.0,0.20611419883472884,0.018546523099161213,0.6235270305758723,0.37647296942402453,0.29289259406009766,0.961207398811955,0.006961170658985412,0.0,9.262526673627233,1.0516845564257709,1.309166050271851,0.14403404240137682,1.0,1576,0.012274501291043243,0.0,0.02789054566007343,9,309,1576,1.0,0.006531122571020836,18544.82135176908,3430.433294207787,1.0,0.27143739349605067,1.0,1.0,0.914508309935453,0.10363578708565585
9608,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7012531282600085,0.0,0.20480607444638904,0.018307620668777603,0.656567670341235,0.34343232965866305,0.26988847756915163,0.9573897702127918,0.019801177938447403,0.0,10.111644347063413,1.0351039197954455,1.405372041985354,0.1349926209743652,1.0,1573,0.011814807408423856,0.0,0.02391637068774307,9,296,1573,1.0,0.007066741932100903,21434.12925024057,3296.7028161156522,1.0,0.2676998952436513,1.0,1.0,0.9000903650395179,0.18230397700318318
9609,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6967856187382258,0.0,0.20886277212407256,0.018496252113588303,0.6656228552343617,0.3343771447655355,0.26834323889541417,0.9600285685765559,0.04941907256359053,0.0,10.210141161321479,0.9565096355409968,1.319323419907094,0.1555702572179482,1.0,1465,0.01212617953796006,0.0,0.025037914632852383,9,297,1465,1.0,0.007328597477074646,21624.295378192917,3100.0355639870904,1.0,0.27929046003703273,1.0,1.0,0.8317475091660842,0.2038639410344393
9610,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6978928373069919,0.0,0.20589354192713563,0.01847773337834685,0.659954634199899,0.3400453657999983,0.29497591486956265,0.9579284494484983,0.04395432791428424,0.0,10.08945989363402,0.9948273019687577,1.32592188974388,0.14594078878569547,1.0,1405,0.012026816156162719,0.0,0.03121230588660414,9,308,1405,1.0,0.007200141825996013,21578.8826893855,3361.7236729255724,1.0,0.2708069451886415,1.0,1.0,0.8650672191032677,0.19036817666667075
9611,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6891896068063573,0.0,0.20783777046869276,0.018586282568690903,0.6097226721278581,0.39027732787203845,0.2888236970231403,0.9553637875293602,0.029127240264370604,0.0,9.529966059039229,1.0562731010227833,1.3077006481066666,0.136897955159746,1.0,1516,0.012114243715396659,0.0,0.026185027619745532,9,312,1516,1.0,0.006315996949955779,18580.276128231348,3682.242911059216,1.0,0.2763618838788047,1.0,1.0,0.9184983487154638,0.070768266971337
9612,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7107384458512349,0.0,0.21041367040910156,0.01871521213177681,0.6692133166416075,0.3307866833582883,0.3123331505567868,0.9596249556196267,0.07659809692677239,0.0,9.758188743953928,1.0461764321044649,1.3178694396367228,0.1462423564445083,1.0,1580,0.011952313812760329,0.0,0.01996612622034674,9,299,1580,1.0,0.007493853154420494,20197.228944524995,3099.9389270241836,1.0,0.28372159799425845,1.0,1.0,0.9097186366125782,0.21241265867074208
9613,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7124004994915921,0.0,0.21237243883092824,0.01886663272994315,0.6721307999768595,0.32786920002303543,0.2707449825105126,0.9572446105940136,0.020691006686264717,0.0,9.377045835844287,1.0414910978202558,1.3049454360157815,0.15116345449105834,1.0,1570,0.012591634861927912,0.0,0.02383285107379697,9,320,1570,1.0,0.007621165644949063,19030.312901310597,3402.1487167509076,1.0,0.28931807919947755,1.0,1.0,0.9056444328871791,0.21935904756420133
9614,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7027888167318888,0.0,0.2077693689132798,0.018572545528616154,0.6635287570113193,0.33647124298857733,0.27275280650041595,0.9615136167082938,0.06401659911173095,0.0,10.722304305746217,1.0135371560046575,1.2734301380779256,0.15959659581456487,1.0,1586,0.011732846450340395,0.0,0.027829132389738283,9,297,1586,1.0,0.007315134505654116,23387.22994095453,3430.8500961620075,1.0,0.27616645086333913,1.0,1.0,0.8813366573953545,0.19887799288433966
9615,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.680904222648923,0.0,0.20879493970316843,0.018661298100221362,0.6113315694936171,0.38866843050627903,0.3001671700444799,0.9634014186047237,0.07471657725523068,0.0,8.073788799615523,0.98373386414626,1.2591272609425161,0.13658113124339624,1.0,1544,0.012343349371515837,0.0,0.02946968066422021,9,307,1544,1.0,0.006367442441826296,14912.873281617503,3064.5460148952893,1.0,0.2790966531201638,1.0,1.0,0.8554207514315305,0.0745989749850499
9616,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6809157120209535,0.0,0.20733651853203633,0.018525010634026565,0.6067441277555643,0.3932558722443326,0.30467445649627395,0.9582347205258956,0.005150082768747573,0.0,9.779980810570603,1.0034110027821423,1.2732570780807801,0.13211073442911447,1.0,1518,0.011908719805915464,0.0,0.031060633140471576,9,303,1518,1.0,0.006246735801982233,19400.094567508502,3879.87388186452,1.0,0.2749297354883578,1.0,1.0,0.8725313067670804,0.06367649465635088
9617,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6782241125203557,0.0,0.2088650570431115,0.01861486449991376,0.6284195708480648,0.37158042915183165,0.2741656792318249,0.9589956429299712,0.08361476435601342,0.0,9.347336047462399,0.9160598792232932,1.2538125989162154,0.151837510274041,1.0,1495,0.012568959728284545,0.0,0.023645184471432733,9,320,1495,1.0,0.006641604106881439,18567.59976291231,3337.749261802802,1.0,0.279296988377144,1.0,1.0,0.796573808020255,0.1152846924956389
9618,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7022985862005009,0.0,0.20784509810525742,0.01876747957592274,0.6653046235809071,0.33469537641898833,0.29613998494062604,0.9561793732380273,0.026613053038844467,0.0,9.958878144526777,1.0045512875507077,1.3026698847436464,0.15083729905466148,1.0,1624,0.012125469319847008,0.0,0.03184588688119515,9,298,1624,1.0,0.007428990696439702,21426.357681021014,3127.342831045521,1.0,0.2763828199832752,1.0,1.0,0.8735228587397459,0.20310624662145632
9619,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6801799256177974,0.0,0.20953373569484957,0.018562390518753646,0.6115345619636028,0.38846543803629396,0.2982337197296441,0.9612910342286991,0.06715433571853996,0.0,8.988668475321633,0.9740648144608538,1.250572423460259,0.14394128404006634,1.0,1616,0.012022078063692468,0.0,0.029581095420901704,9,298,1616,1.0,0.006338267243470921,17425.152437844034,3294.1811893527783,1.0,0.28120749881068136,1.0,1.0,0.8470128821398729,0.07508229038977624
9620,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.6739968706387989,0.0,0.20578593702015924,0.01839874295544424,0.6050573671189353,0.3949426328809624,0.30547453029004457,0.9628201342250876,0.07630600547701194,0.0,8.837038571623571,0.9624573895955365,1.2443475143941014,0.13209006274872637,1.0,1568,0.012425200253210577,0.0,0.027100509648636015,9,307,1568,1.0,0.006177697210424997,16944.66720544331,3318.7295404546157,1.0,0.2704995025972804,1.0,1.0,0.83691946921351,0.059660397902470505
9621,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7075107158999979,0.0,0.2059882199852214,0.01852045178634504,0.659062547626428,0.34093745237346895,0.2870376276982557,0.9587625276760533,0.05232963069880764,0.0,9.95373094792601,1.0705507311101987,1.309034334271059,0.14859368727359681,1.0,1581,0.012260171722424653,0.0,0.021758897846130866,9,310,1581,1.0,0.007198768437718008,21037.453050101904,3769.829050445222,1.0,0.27107745392602944,1.0,1.0,0.9309136792262598,0.18824416101555008
9622,audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,4.0,0.62,0.5,0.0,1.0,0.7043183269411433,0.0,0.207508395783174,0.018539700250025413,0.6630946314600908,0.336905368539806,0.25891610836931406,0.9628066312876731,0.03997381132503089,0.0,11.447492346216736,1.0277097199881018,1.381152163033091,0.14927459954019187,1.0,1595,0.01154754082619221,0.0,0.011680405329305733,9,284,1595,1.0,0.007291878404806626,25442.268133383284,3481.562293591955,1.0,0.2754208133487512,1.0,1.0,0.8936606260766103,0.19784436061950947
