class_id,class_key,class_size,object_diversity,operator_diversity,depth_min,depth_max,reuse_count,role_score,action_effect_score,redundancy_score,signature_len,representative,operator_family,frequency,object_diversity_score,depth_score,reuse_rate,complexity,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M1_original_score,M6_frequency_control_score,M7_random_matched_score,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
cd8d3acfe382968e,"('Accepts', 4, '08', 3, 3)",119,119,1,4,4,595.0,0.6500000000000005,0.6500000000000005,0.6467987194877951,26,Accepts(baab),Accepts,0.12632696390658174,0.35843373493975905,1.0,0.2969061876247505,6.40625,0.6500000000000005,0.4307724550898204,14.088369086100501,0.5447707784431141,0.5159985684726933,0.21452753689918913,0.27315775459979524,True,False,2.0,0.5601279740811989
35439fef3fe46b50,"('ReachableState', 1, 2, 1)",316,243,1,1,1,948.0,1.0,0.5,0.4672995780590717,27,ReachableState(q0),ReachableState,0.3354564755838641,0.7319277108433735,0.25,0.47305389221556887,3.421875,0.5,0.5455988023952095,104.53016449359082,0.6718874251497006,0.6032699383882837,0.48611554498247767,0.3228685234302048,True,True,,0.6040516242183926
b6f0c35cf5291e0b,"('MinimalStateClass', 1, 1, 2)",254,208,1,2,2,254.0,0.3333333333333333,0.5499999999999998,0.3333333333333333,30,MinimalStateClass(q0),MinimalStateClass,0.26963906581740976,0.6265060240963856,0.5,0.12674650698602793,4.46875,0.5499999999999998,0.20125748502994012,58.34574100598198,0.31760359281437117,0.34027776860736353,0.40524850996342054,0.3176682691134861,True,False,1.0,0.38937871485943776
9ac23d7ae5113c02,"('TransitionEffect', 'a', 0, 1, 2, 1)",42,34,1,2,2,168.0,0.7,0.8500000000000001,0.6666666666666666,37,"TransitionEffect(q0,a,q2)",TransitionEffect,0.044585987261146494,0.10240963855421686,0.5,0.08383233532934131,4.578125,0.8500000000000001,0.23635928143712576,4.609136888852338,0.5104524550898204,0.334398175081163,0.06655897475251324,0.23670396097288568,True,False,2.0,0.4322192771084337
b2621cf5c83bc658,"('TransitionEffect', 'b', 1, 1, 1, 1)",318,208,1,2,2,1210.0,0.7000000000000001,0.8499999999999999,0.3333333333333333,37,"TransitionEffect(q0,b,q1)",TransitionEffect,0.3375796178343949,0.6265060240963856,0.5,0.6037924151696606,4.578125,0.8499999999999999,0.6107305389221557,71.3018791891114,0.6901506586826347,0.6274520217011761,0.44737165221395137,0.371648426734323,True,True,,0.5229120481927712
2149a74c903a6202,"('ReachableState', 1, 1, 1)",213,187,1,1,1,426.0,1.0,0.5,0.43505477308294205,27,ReachableState(q1),ReachableState,0.22611464968152867,0.5632530120481928,0.25,0.2125748502994012,3.421875,0.5,0.3580538922155689,59.95920118831491,0.5818658682634731,0.47242077252723474,0.35422722738086104,0.35362781379199665,True,True,,0.5812536766785452
c87028894b8057c6,"('MinimalStateClass', 1, 1, 1)",222,195,1,2,2,222.0,0.3333333333333333,0.5499999999999998,0.3333333333333333,30,MinimalStateClass(q1),MinimalStateClass,0.2356687898089172,0.5873493975903614,0.5,0.11077844311377245,4.46875,0.5499999999999998,0.18976047904191617,49.0498609823911,0.3120850299401197,0.327357573239064,0.369307420765866,0.23040319417447244,True,True,,0.5058154618473896
bbce00646967516c,"('TransitionEffect', 'a', 1, 1, 2, 1)",81,46,1,2,2,299.0,0.7000000000000002,0.8499999999999998,0.6666666666666666,37,"TransitionEffect(q1,a,q3)",TransitionEffect,0.08598726114649681,0.13855421686746988,0.5,0.14920159680638723,4.578125,0.8499999999999998,0.28342514970059884,9.528549693655169,0.5330440718562874,0.36618423842435616,0.10596270432046659,0.15850306969066033,True,False,2.0,0.43550843373493986
fb4a7cae8d0cb6e1,"('TransitionEffect', 'b', 0, 1, 2, 1)",53,46,1,2,2,198.0,0.7000000000000003,0.8500000000000001,0.6666666666666664,37,"TransitionEffect(q1,b,q4)",TransitionEffect,0.05626326963906582,0.13855421686746988,0.5,0.09880239520958084,4.578125,0.8500000000000001,0.24713772455089827,6.234730046465727,0.5156261077844313,0.3464148492027993,0.08753382958585937,0.36737454050818064,True,True,,0.5555084337349397
4bdc74bbdc9903c5,"('ReachableState', 1, 3, 0)",447,332,1,1,1,2004.0,1.0,0.5,0.5398956002982849,27,ReachableState(q2),ReachableState,0.4745222929936306,1.0,0.25,1.0,3.421875,0.5,0.9249999999999999,182.8821917808219,0.854,0.8555400000000001,0.674203821656051,0.23097061955020323,True,False,2.0,0.5252158836689038
1c7d68a2043bab49,"('MinimalStateClass', 2, 0, 3)",56,46,1,2,2,112.0,0.6666666666666666,0.5499999999999999,0.6666666666666666,30,MinimalStateClass(q2),MinimalStateClass,0.059447983014861996,0.13855421686746988,0.5,0.05588822355289421,4.46875,0.5499999999999999,0.21023952095808385,6.748875221164378,0.4219149700598802,0.3048860412187673,0.089508351878853,0.22402404239885923,True,False,2.0,0.4686417670682731
