class_id,M1_original_score,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M6_frequency_control_score,M7_random_matched_score
48e03f772e78faac,0.22915668065182382,0.7000000000000001,0.13091530968845266,17.02853399466567,0.3168393486504573,0.20217754909920455,0.12358797542617833
8e9598c712b18e9a,0.15202326078017384,0.7,0.08212729570971819,2.208202959830867,0.29342110194066473,0.0334765175551759,0.4058693037082143
2ddc36ed9a3e3a1e,0.24489833084218984,0.5499999999999998,0.12538498029593279,46.348362600854294,0.3101847905420477,0.3453789716437462,0.33655464211529584
70bfec3a1a684b87,0.32279644303606414,0.7000000000000002,0.21047289761320542,9.1560545308741,0.4550269908543386,0.15130355088236613,0.3360857891251789
c78ea9a278b01dd6,0.32532303612397667,0.5499999999999998,0.19185469551639528,31.298580489278166,0.3900902538478697,0.34901462889817547,0.3402903064876122
70c74bf9ee2303cc,0.12795225020818157,0.7000000000000002,0.03850918283887278,27.523672606463304,0.172484407762659,0.23877559559090888,0.15301571651736356
e753b0c57447fc40,0.26457804662340245,0.55,0.1366274518551565,69.0232558139535,0.31558117689047516,0.44074544123287196,0.28585365610493985
988cc4173fa3b2c8,0.23740069548230563,0.6999999999999998,0.15015763253773518,3.9076532769556023,0.4260756636181129,0.05632598982900576,0.3384394057719003
54d1ebd4f389383d,0.2166043677087973,0.7000000000000002,0.1203152650754703,11.47094660989191,0.3117513272362258,0.1563533847694093,0.07175052012253813
b2544dc587308daa,0.3030244884087418,0.5499999999999999,0.16817593873150416,52.31391657438169,0.3547244505911219,0.4309094622124154,0.25407731547752355
cf22b69b33d91a43,0.1645597476337951,0.6999999999999998,0.08855156517213175,5.378242222893386,0.2965047512826232,0.07226655775102482,0.20601443832577526
84d5a2b66ad81f21,0.13240090658817155,0.4500000000000002,0.06773960889285449,21.86511928563912,0.1315150122685702,0.21720183097819862,0.2834300864630116
9a0bb6f9377d0e1f,0.30264623992150486,0.5499999999999998,0.19107294222618781,13.806261034646417,0.3627150122685701,0.21720183097819862,0.6563047237421455
6b4842c6465097da,0.2462272002515718,0.4900000000000001,0.14565796713510298,53.146885197489844,0.23771582422484944,0.3952806985211713,0.21063111359598774
b289062bb0fbfa70,0.1987264002515718,0.4500000000000001,0.10965796713510298,53.38414807783578,0.15163582422484945,0.3952806985211713,0.13706890571585684
f0aaa43445b47fba,0.24231031217773852,0.5,0.13550933154881403,33.517990324648835,0.2500444791434307,0.3321017896367431,0.35485100799773045
f19a5614897e8786,0.15718764551107187,0.4500000000000001,0.07384266488214737,43.029852443805936,0.13444447914343077,0.3321017896367431,0.17652472537613972
a4f866eae9726a5b,0.29280967377613826,0.4900000000000002,0.1596307532158525,113.41225249169435,0.24442276154360926,0.6125252656063995,0.2485063452065216
27cf6b0f8d834298,0.2453088737761382,0.45000000000000007,0.12363075321585248,113.91855719031798,0.1583427615436092,0.6125252656063995,0.19061365401525016
30894941758874b8,0.2980246428567723,0.5499999999999998,0.18673656033905867,12.433847061847331,0.3606335489627481,0.20378617999970114,0.07037039100630249
30e79c479d69366d,0.127779309523439,0.4500000000000001,0.06340322700572533,19.54690371434558,0.1294335489627482,0.20378617999970114,0.4144822040530486
9599f32a33fc7927,0.2820430220162351,0.5,0.18770652093092421,46.13192516174156,0.2750991300468436,0.40289818545876566,0.13356939622599714
