scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,viable_probability
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,12,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,6.0,6.0,6.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.725620650358786,0.7208869508063924,0.7303543499111795,0.0,0.0,0.20388926630434784,0.19401158428547474,0.18516958612242265,0.20285358244852683,0.017216948975005784,0.016439215214254895,0.017994682735756672,0.7018329882176247,0.6917961680777373,0.7118698083575122,0.2981670117822794,0.2881301916423942,0.3082038319221646,0.48677874620110123,0.4456156093179306,0.5279418830842719,0.948757734267408,0.9460755906496989,0.951439877885117,0.009079947810971982,0.0062607745570642595,0.011899121064879704,0.0,0.0,0.0,19.688209827634196,18.852734509485217,20.523685145783176,1.810250886891313,1.7759784708742739,1.844523302908352,2.4823298490228423,2.4306097114102214,2.534049986635463,0.179362236845229,0.17011292282722698,0.18861155086323103,1.0,1.0,1.0,1583.2,1556.7663192624764,1609.6336807375237,0.0,0.0,0.0,0.0,0.0,0.0,0.0025199225356025015,0.0014078340649188012,0.0036320110062862017,9.0,9.0,9.0,0.0,0.0,0.0,1583.2,1556.7663192624764,1609.6336807375237,1.0,1.0,1.0,0.018921319644503987,0.018187863978084876,0.0196547753109231,45813.91830608256,42732.896980556805,48894.939631608315,4080.0081240246027,3785.8846885665935,4374.131559482612,1.0,1.0,1.0,0.23685849478389606,0.21159564288946153,0.2621213466783306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2900785433755252,0.2661813525662747,0.3139757341847757,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,0.7,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.725620650358786,0.7208869508063924,0.7303543499111795,0.0,0.0,0.20388926630434784,0.19401158428547474,0.18516958612242265,0.20285358244852683,0.017216948975005784,0.016439215214254895,0.017994682735756672,0.7018329882176247,0.6917961680777373,0.7118698083575122,0.2981670117822794,0.2881301916423942,0.3082038319221646,0.48677874620110123,0.4456156093179306,0.5279418830842719,0.948757734267408,0.9460755906496989,0.951439877885117,0.009079947810971982,0.0062607745570642595,0.011899121064879704,0.0,0.0,0.0,19.688209827634196,18.852734509485217,20.523685145783176,1.810250886891313,1.7759784708742739,1.844523302908352,2.4823298490228423,2.4306097114102214,2.534049986635463,0.179362236845229,0.17011292282722698,0.18861155086323103,1.0,1.0,1.0,1583.2,1556.7663192624764,1609.6336807375237,0.0,0.0,0.0,0.0,0.0,0.0,0.0025199225356025015,0.0014078340649188012,0.0036320110062862017,9.0,9.0,9.0,0.0,0.0,0.0,1583.2,1556.7663192624764,1609.6336807375237,1.0,1.0,1.0,0.018921319644503987,0.018187863978084876,0.0196547753109231,45813.91830608256,42732.896980556805,48894.939631608315,4080.0081240246027,3785.8846885665935,4374.131559482612,1.0,1.0,1.0,0.23685849478389606,0.21159564288946153,0.2621213466783306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2900785433755252,0.2661813525662747,0.3139757341847757,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.3,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.725620650358786,0.7208869508063924,0.7303543499111795,0.0,0.0,0.20388926630434784,0.19401158428547474,0.18516958612242265,0.20285358244852683,0.017216948975005784,0.016439215214254895,0.017994682735756672,0.7018329882176247,0.6917961680777373,0.7118698083575122,0.2981670117822794,0.2881301916423942,0.3082038319221646,0.48677874620110123,0.4456156093179306,0.5279418830842719,0.948757734267408,0.9460755906496989,0.951439877885117,0.009079947810971982,0.0062607745570642595,0.011899121064879704,0.0,0.0,0.0,19.688209827634196,18.852734509485217,20.523685145783176,1.810250886891313,1.7759784708742739,1.844523302908352,2.4823298490228423,2.4306097114102214,2.534049986635463,0.179362236845229,0.17011292282722698,0.18861155086323103,1.0,1.0,1.0,1583.2,1556.7663192624764,1609.6336807375237,0.0,0.0,0.0,0.0,0.0,0.0,0.0025199225356025015,0.0014078340649188012,0.0036320110062862017,9.0,9.0,9.0,0.0,0.0,0.0,1583.2,1556.7663192624764,1609.6336807375237,1.0,1.0,1.0,0.018921319644503987,0.018187863978084876,0.0196547753109231,45813.91830608256,42732.896980556805,48894.939631608315,4080.0081240246027,3785.8846885665935,4374.131559482612,1.0,1.0,1.0,0.23685849478389606,0.21159564288946153,0.2621213466783306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2900785433755252,0.2661813525662747,0.3139757341847757,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,0.7,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7469458044090893,0.7436815301237093,0.7502100786944693,0.0,0.0,0.20388926630434784,0.2194716502790966,0.21239941763290085,0.22654388292529234,0.01897860696678367,0.018408802799504874,0.019548411134062464,0.7167337034096898,0.7061959711820592,0.7272714356373203,0.2832662965902045,0.27272856436257636,0.2938040288178327,0.4700183756695641,0.43439125749299473,0.5056454938461336,0.9432936637944499,0.9409392967083805,0.9456480308805193,0.014570759178089417,0.007348523420983225,0.02179299493519561,0.0,0.0,0.0,18.037355556609686,17.254566194595803,18.82014491862357,1.6918928576769603,1.6680745398353494,1.7157111755185712,2.308163594799345,2.2711508068844517,2.345176382714238,0.1729800925051496,0.16549738804722064,0.18046279696307854,1.0,1.0,1.0,1459.2666666666667,1441.0707929463847,1477.4625403869486,0.0,0.0,0.0,0.0,0.0,0.0,0.0005511955925751432,0.00025192987222286107,0.0008504613129274253,9.0,9.0,9.0,0.0,0.0,0.0,1459.2666666666667,1441.0707929463847,1477.4625403869486,1.0,1.0,1.0,0.01543926176455484,0.015051123844799194,0.01582739968431049,41462.51106549763,38319.966633672266,44605.055497322996,3574.333663632199,3382.61774191543,3766.0495853489683,1.0,1.0,1.0,0.3096015404799585,0.28939516149082783,0.3298079194690892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3255564366899892,0.3004665980527793,0.35064627532719905,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.3,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7154216377431943,0.7115975252043286,0.7192457502820601,0.0,0.0,0.20388926630434784,0.17853128474956848,0.17249186925992185,0.1845707002392151,0.016079025715420258,0.01560657200853837,0.016551479422302146,0.7005210800771695,0.6906792795779555,0.7103628805763835,0.2994789199227411,0.289637119423528,0.30932072042195424,0.49979722889158057,0.46479885631952816,0.5347956014636329,0.9500660308408359,0.9478771508509111,0.9522549108307606,0.010136786626726986,0.007011586057872717,0.013261987195581255,0.0,0.0,0.0,21.43890061666085,20.767907463817696,22.109893769504,1.9104219652148327,1.8776904254619355,1.9431535049677298,2.6523166635067654,2.621189243216699,2.683444083796832,0.18751723150923338,0.17897005956780868,0.1960644034506581,1.0,1.0,1.0,1633.9333333333334,1611.424018955108,1656.4426477115587,0.0,0.0,0.0,0.0,0.0,0.0,0.0017233606046987665,0.0007874033641597397,0.0026593178452377934,9.0,9.0,9.0,0.0,0.0,0.0,1633.9333333333334,1611.424018955108,1656.4426477115587,1.0,1.0,1.0,0.022821977895655685,0.02202619426246641,0.023617761528844962,51393.8148817923,48945.603535840935,53842.02622774366,4521.33102125109,4136.874232333308,4905.787810168871,1.0,1.0,1.0,0.19262906753844966,0.17537359471088787,0.20988454036601145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2869549525649021,0.2635220942334423,0.3103878108963619,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.45,0.18,0.45,0.18,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7263920000315103,0.72124012411119,0.7315438759518306,0.0,0.0,0.20388926630434784,0.191127413117903,0.1814333915700887,0.20082143466571728,0.017129282276430378,0.01634539082907499,0.017913173723785765,0.7090689085561795,0.70069967996301,0.7174381371493491,0.2909310914437252,0.2825618628505575,0.2993003200368929,0.516032224282487,0.4732482923425271,0.5588161562224468,0.9476773756045027,0.9458397433982243,0.9495150078107811,0.009356547582973374,0.004849053770908619,0.01386404139503813,0.0,0.0,0.0,20.236627240913176,19.453244728346093,21.02000975348026,1.8242496197151672,1.796991023644326,1.8515082157860083,2.510820851076218,2.472769408646374,2.5488722935060624,0.18794008357252387,0.1766723002878799,0.19920786685716785,1.0,1.0,1.0,1575.8666666666666,1552.0814874904559,1599.6518458428773,0.0,0.0,0.0,0.0,0.0,0.0,0.0022160595714474317,0.0013814683159339117,0.0030506508269609518,9.0,9.0,9.0,0.0,0.0,0.0,1575.8666666666666,1552.0814874904559,1599.6518458428773,1.0,1.0,1.0,0.019279483996745624,0.018502764768688607,0.02005620322480264,48360.42006745816,45142.208337877026,51578.63179703929,4098.901266933899,3807.9426985302803,4389.859835337518,1.0,1.0,1.0,0.22861800573369118,0.20092080131136464,0.2563152101560177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30730692513398755,0.28738019038835017,0.32723365987962494,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.82,0.18,0.82,0.18,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7250635980136247,0.7196950152299935,0.730432180797256,0.0,0.0,0.20388926630434784,0.18805761458482417,0.17729791655939992,0.19881731261024843,0.01687087960235203,0.016020520172521813,0.01772123903218225,0.7107522283243203,0.7000468940948081,0.7214575625538324,0.2892477716755859,0.2785424374460768,0.299953105905095,0.507578939796073,0.4695613845572752,0.5455964950348708,0.9468850915829058,0.9434889239173223,0.9502812592484893,0.011779815341120792,0.005779365952738222,0.01778026472950336,0.0,0.0,0.0,19.847311503919425,19.03089252133723,20.66373048650162,1.8113829567365392,1.7680654769551458,1.8547004365179325,2.4986787041481433,2.452261162699489,2.5450962455967976,0.18715388602685493,0.17397111023528158,0.20033666181842827,1.0,1.0,1.0,1562.6,1535.568507452726,1589.6314925472739,0.0,0.0,0.0,0.0,0.0,0.0,0.0032431736997628672,0.002295918821759948,0.004190428577765786,9.0,9.0,9.0,0.0,0.0,0.0,1562.6,1535.568507452726,1589.6314925472739,1.0,1.0,1.0,0.019096389555083696,0.018381617484283495,0.019811161625883898,47067.88031977317,43775.11404534909,50360.64659419725,4108.317334069493,3778.531980430516,4438.1026877084705,1.0,1.0,1.0,0.2198471527820374,0.18910515842368242,0.2505891471403924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.311314829343843,0.28582593832120234,0.3368037203664837,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,0.5,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.725620650358786,0.7208869508063924,0.7303543499111795,0.0,0.0,0.20388926630434784,0.19401158428547474,0.18516958612242265,0.20285358244852683,0.017216948975005784,0.016439215214254895,0.017994682735756672,0.7018329882176247,0.6917961680777373,0.7118698083575122,0.2981670117822794,0.2881301916423942,0.3082038319221646,0.48677874620110123,0.4456156093179306,0.5279418830842719,0.948757734267408,0.9460755906496989,0.951439877885117,0.009079947810971982,0.0062607745570642595,0.011899121064879704,0.0,0.0,0.0,19.688209827634196,18.852734509485217,20.523685145783176,1.810250886891313,1.7759784708742739,1.844523302908352,2.4823298490228423,2.4306097114102214,2.534049986635463,0.179362236845229,0.17011292282722698,0.18861155086323103,1.0,1.0,1.0,1583.2,1556.7663192624764,1609.6336807375237,0.0,0.0,0.0,0.0,0.0,0.0,0.0025199225356025015,0.0014078340649188012,0.0036320110062862017,9.0,9.0,9.0,0.0,0.0,0.0,1583.2,1556.7663192624764,1609.6336807375237,1.0,1.0,1.0,0.018921319644503987,0.018187863978084876,0.0196547753109231,45813.91830608256,42732.896980556805,48894.939631608315,4080.0081240246027,3785.8846885665935,4374.131559482612,1.0,1.0,1.0,0.23685849478389606,0.21159564288946153,0.2621213466783306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2900785433755252,0.2661813525662747,0.3139757341847757,0.0
sweep,A,1,W2_pure_capture,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.8,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.725620650358786,0.7208869508063924,0.7303543499111795,0.0,0.0,0.20388926630434784,0.19401158428547474,0.18516958612242265,0.20285358244852683,0.017216948975005784,0.016439215214254895,0.017994682735756672,0.7018329882176247,0.6917961680777373,0.7118698083575122,0.2981670117822794,0.2881301916423942,0.3082038319221646,0.48677874620110123,0.4456156093179306,0.5279418830842719,0.948757734267408,0.9460755906496989,0.951439877885117,0.009079947810971982,0.0062607745570642595,0.011899121064879704,0.0,0.0,0.0,19.688209827634196,18.852734509485217,20.523685145783176,1.810250886891313,1.7759784708742739,1.844523302908352,2.4823298490228423,2.4306097114102214,2.534049986635463,0.179362236845229,0.17011292282722698,0.18861155086323103,1.0,1.0,1.0,1583.2,1556.7663192624764,1609.6336807375237,0.0,0.0,0.0,0.0,0.0,0.0,0.0025199225356025015,0.0014078340649188012,0.0036320110062862017,9.0,9.0,9.0,0.0,0.0,0.0,1583.2,1556.7663192624764,1609.6336807375237,1.0,1.0,1.0,0.018921319644503987,0.018187863978084876,0.0196547753109231,45813.91830608256,42732.896980556805,48894.939631608315,4080.0081240246027,3785.8846885665935,4374.131559482612,1.0,1.0,1.0,0.23685849478389606,0.21159564288946153,0.2621213466783306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2900785433755252,0.2661813525662747,0.3139757341847757,0.0
core,A,1,W2_pure_capture,max_lineage_share_cap,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,100,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.03699480747600191,1.0,0.9630051925239981,0.9999999999999999,0.7395353709629491,0.737466805699516,0.7416039362263822,0.0,0.0,0.03699480747600191,0.20025025373783428,0.19623320033493816,0.2042673071407304,0.01764558138294329,0.017330502258289672,0.017960660507596905,0.7298141476731261,0.7262278846454219,0.7334004107008304,0.2701858523267757,0.2665995892990725,0.27377211535447893,0.5256621281920649,0.5120500895358414,0.5392741668482884,0.9429115214668555,0.9417974652957809,0.9440255776379302,0.00959711244555651,0.007821355880515348,0.011372869010597671,0.0,0.0,0.0,20.594950882981788,20.382222998209585,20.80767876775399,2.0620240186156913,2.0492827177424915,2.074765319488891,2.837513181378836,2.8219019419063427,2.853124420851329,0.18921851441732251,0.18496672518084478,0.19347030365380025,1.0,1.0,1.0,1575.43,1566.4843309727528,1584.3756690272473,0.0,0.0,0.0,0.0,0.0,0.0,0.0026536663961107404,0.002160693918402186,0.003146638873819295,9.0,9.0,9.0,0.0,0.0,0.0,1575.43,1566.4843309727528,1584.3756690272473,1.0,1.0,1.0,0.021341830280220752,0.021042931391362995,0.02164072916907851,49649.610895639256,48716.24088866678,50582.98090261173,3721.89369562221,3638.1641837112975,3805.6232075331227,1.0,1.0,1.0,0.25468326464778057,0.24320596921093454,0.26616056008462663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35670035160291497,0.3481616301083836,0.36523907309744635,0.0
core,A,1,W2_pure_capture,max_zone_share_cap,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,100,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.03699480747600191,1.0,0.9630051925239981,0.9999999999999999,0.6500191831332905,0.6484504182329742,0.6515879480336069,0.0,0.0,0.03699480747600191,0.18049347438050745,0.17875100511037872,0.18223594365063617,0.016814620461164744,0.016663632609607237,0.01696560831272225,0.6318941340283919,0.629179279795202,0.6346089882615817,0.36810586597151457,0.3653910117383251,0.370820720204704,0.36243398928206405,0.3479322038589415,0.3769357747051866,0.9596926630375792,0.9589602123103852,0.9604251137647731,0.017331195476753363,0.01637029291243064,0.018292098041076087,0.0,0.0,0.0,18.596466778150063,18.39945055050908,18.793483005791046,0.8270324102361409,0.816948546476526,0.8371162739957558,1.0616707196984485,1.050372125242876,1.072969314154021,0.15867523763649805,0.1562940418722879,0.1610564334007082,1.0,1.0,1.0,1589.04,1578.8558491140857,1599.2241508859142,0.0,0.0,0.0,0.0,0.0,0.0,9.292834087168056e-05,7.197877536942247e-05,0.00011387790637393865,9.0,9.0,9.0,0.0,0.0,0.0,1589.04,1578.8558491140857,1599.2241508859142,1.0,1.0,1.0,0.015020145260799684,0.014900123825977567,0.015140166695621802,41217.6904397243,40458.09428512863,41977.286594319965,5759.7072954039895,5659.278728493946,5860.135862314033,1.0,1.0,1.0,0.19823532362684673,0.19325683999790755,0.20321380725578592,1.0,1.0,1.0,1.0,1.0,1.0,0.7191586175966443,0.7103900404143706,0.7279271947789181,0.12355746197258428,0.11709352332213317,0.1300214006230354,0.0
core,A,1,W2_pure_capture,random_allocation_plus_cap,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,100,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.03699480747600191,1.0,0.9630051925239981,0.9999999999999999,0.7135639212400189,0.7123415224044761,0.7147863200755616,0.0,0.0,0.03699480747600191,0.1897957344335931,0.1869948243237009,0.1925966445434853,0.01726732308915707,0.01704712497490893,0.017487521203405212,0.6754940424243879,0.6714694391395947,0.6795186457091812,0.32450595757551587,0.32048135429072344,0.3285305608603083,0.4281907076931124,0.41220060324630814,0.44418081213991667,0.9556106555239197,0.9547294313734426,0.9564918796743967,0.013328483141101619,0.011951576510988583,0.014705389771214654,0.0,0.0,0.0,19.468834545601126,19.264211277170165,19.673457814032087,1.4093342885921956,1.3974042672431974,1.4212643099411937,1.9058751917409047,1.8915002437469717,1.9202501397348377,0.16993982592784415,0.1659463222537204,0.1739333296019679,1.0,1.0,1.0,1589.32,1580.5635215624156,1598.0764784375842,0.0,0.0,0.0,0.0,0.0,0.0,0.0034645428395757545,0.0030160443692295266,0.003913041309921982,9.0,9.0,9.0,0.0,0.0,0.0,1589.32,1580.5635215624156,1598.0764784375842,1.0,1.0,1.0,0.01746152360535471,0.01730111105793504,0.01762193615277438,44377.700338020964,43507.231711607754,45248.168964434175,4815.191457169556,4717.7005884801365,4912.682325858976,1.0,1.0,1.0,0.22481320949280575,0.21681060917882808,0.23281580980678343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22736676767734307,0.21778437890402774,0.2369491564506584,0.0
core,A,1,W2_pure_capture,static_equalizing_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,100,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.03699480747600191,1.0,0.9630051925239981,0.9999999999999999,0.7181221745276153,0.7165671657500609,0.7196771833051697,0.0,0.0,0.03699480747600191,0.19129880477092903,0.18842865020067973,0.19416895934117834,0.017262735910725857,0.017011860163347856,0.017513611658103858,0.6856117478359472,0.6818566777249364,0.6893668179469581,0.3143882521639567,0.3106331820529465,0.31814332227496694,0.4502907279833972,0.43567452149174274,0.46490693447505166,0.9534332814532247,0.9524675758572579,0.9543989870491915,0.011708678915915156,0.010079270199984627,0.013338087631845685,0.0,0.0,0.0,19.798693876195,19.541715552727307,20.05567219966269,1.5851823768229805,1.5717725877966218,1.5985921658493392,2.1519265072702973,2.137977400871796,2.1658756136687987,0.17356021536664712,0.17031117931604614,0.1768092514172481,1.0,1.0,1.0,1587.92,1577.512549697666,1598.3274503023342,0.0,0.0,0.0,0.0,0.0,0.0,0.0030586620489656564,0.002633893462808874,0.0034834306351224386,9.0,9.0,9.0,0.0,0.0,0.0,1587.92,1577.512549697666,1598.3274503023342,1.0,1.0,1.0,0.01801594590059419,0.01778166851571613,0.018250223285472253,45973.76610269703,44940.408827346626,47007.123378047436,4516.782397961769,4420.520349012103,4613.0444469114345,1.0,1.0,1.0,0.22910769617090843,0.2209072545416247,0.23730813780019216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2514565424667697,0.2425158993453168,0.26039718558822256,0.0
core,A,1,W2_pure_capture,uniform_resource_cap,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,100,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.03699480747600191,1.0,0.9630051925239981,0.9999999999999999,0.7138995241910432,0.7125657169488117,0.7152333314332747,0.0,0.0,0.03699480747600191,0.19187876643005297,0.1894515540580194,0.19430597880208655,0.017439651307084723,0.017238045370871268,0.017641257243298177,0.6727675943734862,0.669189375693328,0.6763458130536444,0.32723240562641687,0.32365418694625925,0.3308106243065745,0.4138357062218492,0.39915637122053804,0.4285150412231603,0.9563450020602423,0.9555172773096898,0.9571727268107948,0.013548500925526744,0.012148597840361446,0.014948404010692041,0.0,0.0,0.0,19.557732373184137,19.3319714995493,19.783493246818974,1.4086090960366116,1.3984909637261866,1.4187272283470365,1.898115174935078,1.8872838441519955,1.9089465057181605,0.1668635801853789,0.1634956155910175,0.17023154477974028,1.0,1.0,1.0,1590.42,1581.7341649147081,1599.105835085292,0.0,0.0,0.0,0.0,0.0,0.0,0.0016453678960878968,0.0013833327552496093,0.0019074030369261843,9.0,9.0,9.0,0.0,0.0,0.0,1590.42,1581.7341649147081,1599.105835085292,1.0,1.0,1.0,0.017493186028378106,0.017312151439983655,0.017674220616772558,44486.89608796426,43572.80871599463,45400.983459933894,4807.953041591803,4707.87213087841,4908.033952305197,1.0,1.0,1.0,0.230764729482691,0.2238298369911665,0.2376996219742155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22087522469900744,0.21235565641291793,0.22939479298509696,0.0
core,A,1,W3_catastrophe_ambiguity,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,100,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.03699480747600191,1.0,0.9630051925239981,0.9999999999999999,0.6676325501338312,0.6637949919457133,0.671470108321949,0.0,0.0,0.03699480747600191,0.17959803295828497,0.17703281832515588,0.18216324759141406,0.015952687346891398,0.015577414936821028,0.016327959756961767,0.5716816553147632,0.564346023624935,0.5790172870045914,0.42831834468514807,0.4209827129953197,0.43565397637497644,0.48378881593783285,0.46939451537391025,0.49818311650175545,0.9668164109445759,0.9659350623808858,0.9676977595082661,0.07592177814688644,0.06943525293791372,0.08240830335585916,0.0,0.0,0.0,22.86624556551358,22.400790316550424,23.331700814476736,1.7540557428008656,1.7359265451766734,1.7721849404250578,1.9397827403145742,1.9212866779287214,1.958278802700427,0.3370590486665737,0.33094681908558654,0.3431712782475609,0.0,0.0,0.0,1560.33,1549.2621800957947,1571.397819904205,0.0,0.0,0.0,0.0,0.0,0.0,0.014622595050687222,0.013151235554385767,0.016093954546988677,8.63,8.534893628929595,8.725106371070407,0.0,0.0,0.0,1560.33,1549.2621800957947,1571.397819904205,1.0,1.0,1.0,0.0058132654033691365,0.0056386979336004025,0.00598783287313787,79082.89752818247,76301.22177151286,81864.57328485207,6236.460866382837,6082.627192231878,6390.294540533795,1.0,1.0,1.0,0.19567691956335387,0.18834773489727077,0.20300610422943696,0.9664338363181381,0.9577034065312097,0.9751642661050665,1.0,1.0,1.0,1.0,1.0,1.0,0.026547691072097517,0.018535394775264023,0.03455998736893101,0.0
