seed,world,policy,delay,t_irrev,R,adversarial_strength,catastrophe_severity,diversity_floor,enforcement_C,containment_C,containment_duration,concentration_threshold,escrow_rate,audit_p,audit_kappa,penalty_duration,quarantine_strictness,migration_speed,migration_cost,scavenger_enabled,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information,enforcement_cost_share,false_positive_punishment_rate,collateral_dove_harm,enforcement_events,strict_zero_capture,containment_cost_share,false_containment_rate,containment_events,extraction_volume,extraction_cap_active_steps,outgoing_influence_volume,influence_throttle_active_steps,aid_intercepted,aid_escrowed,resource_hhi,max_zone_resource_share,migration_follow_events,replication_throttle_active_steps,capture_pressure_before,capture_pressure_after,collateral_welfare_loss
9411,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6449192135214288,0.0036616719061875126,0.6975663311779488,0.2787590343590342,0.23502914747794668,0.5703723998317609,0.48847124504620926,3,7,0.3333333333333333,1.0,1.0,0.9731587884055325,0.865627143199876,0.0,0.0,0.0,0,0.0,0.23740864856566454,0.0,55,64.47036394396694,0,0.0,0,64.47036394396694,0.0,0.165831824586137,0.24906872171221725,79,0,1.773531549721224,1.7766792552232882,0.0
9412,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6462024148926792,0.004496475699711937,0.6953265182489914,0.28095901155897124,0.23267518657738798,0.5662732578033692,0.4877764678975514,3,7,0.3333333333333333,1.0,1.0,0.9747758244287358,0.8428446793434594,0.0,0.0,0.0,0,0.0,0.27346857443494776,0.0,58,64.57886922076587,0,0.0,0,64.57886922076587,0.0,0.15660405946988842,0.2210935741521741,91,0,1.7715543847968453,1.77472226591506,0.0
9413,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6492932924194714,0.007186973209288802,0.6971788695664984,0.27915251138883795,0.23409294949324305,0.5662173161677875,0.48637377217908156,3,7,0.3333333333333333,1.0,1.0,0.9737220271890963,0.8499495579265515,0.0,0.0,0.0,0,0.0,0.29473489713139395,0.0,63,64.6555286269958,0,0.0,0,64.6555286269958,0.0,0.1458311451484038,0.21087458672987433,99,0,1.7744349744849568,1.7775674745976637,0.0
9414,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6392707120289222,0.004727979116761489,0.6978732409961947,0.2784714290122447,0.23405501642735294,0.5681548496972023,0.48825958626515475,3,7,0.3333333333333333,1.0,1.0,0.9735184182406116,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.25461805731413995,0.0,59,64.75399110586453,0,0.0,0,64.75399110586453,0.0,0.1744261497939685,0.2597958165104782,85,0,1.7741160176664386,1.7772676005534254,0.0
9415,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6445410614786317,0.004174110647479047,0.6968632111418731,0.27947905047929134,0.23457537906362255,0.5688915329891711,0.48587840120264464,3,7,0.3333333333333333,1.0,1.0,0.9742196129604239,0.8296184942846785,0.0,0.0,0.0,0,0.0,0.2728560944302257,0.0,61,65.25920167225534,0,0.0,0,65.25920167225534,0.0,0.17079154722386167,0.24401651796600632,90,0,1.7764961516461222,1.779597899737584,0.0
9416,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.631457920723007,0.0038813671405184226,0.696522397140405,0.2798025696292513,0.23415126255215205,0.5693006410167238,0.48786934758008826,3,7,0.3333333333333333,1.0,1.0,0.9744609214531957,0.8428446793434594,0.0,0.0,0.0,0,0.0,0.27300397896097367,0.0,55,65.00073508853417,0,0.0,0,65.00073508853417,0.0,0.16804309843708864,0.24488524692115685,92,0,1.7721378718432612,1.7753001219949534,0.0
9417,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6440731326243944,0.00443249266152799,0.6943923585187818,0.2819463788535894,0.23253702988184471,0.5669078864157472,0.48802743202053783,3,7,0.3333333333333333,1.0,1.0,0.9743704151443372,0.8428446793434594,0.0,0.0,0.0,0,0.0,0.28667900970906834,0.0,60,64.77321045716985,0,0.0,0,64.77321045716985,0.0,0.17222249326770397,0.23161230474170846,97,0,1.7733667376207614,1.7764573394531724,0.0
9418,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.645367080344061,0.005810861561420858,0.6983720214730847,0.27796475289401823,0.23481905419640517,0.567869151354099,0.48712810777122484,3,7,0.3333333333333333,1.0,1.0,0.9734271634107022,0.865627143199876,0.0,0.0,0.0,0,0.0,0.2667025052013979,0.0,56,65.42683047546642,0,0.0,0,65.42683047546642,0.0,0.16799163320846133,0.24957350806037812,89,0,1.775375275545976,1.7785283822286384,0.0
9419,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6375265183850943,0.003865749136064698,0.6980136558512371,0.2783398725385372,0.23483477654170615,0.5695369603934775,0.48730288076097633,3,7,0.3333333333333333,1.0,1.0,0.9741557962892469,0.865627143199876,0.0,0.0,0.0,0,0.0,0.27021157117252964,0.0,61,65.22510130573582,0,0.0,0,65.22510130573582,0.0,0.18418886067953122,0.2569461509107464,88,0,1.7757809101400346,1.778898326424031,0.0
9420,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.648703957950566,0.003997966639592359,0.6959367335217775,0.28039848089596925,0.23371551914219138,0.5684157567085231,0.48746688877085514,3,7,0.3333333333333333,1.0,1.0,0.973814790470898,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.28949345331390736,0.0,61,64.90676889583622,0,0.0,0,64.90676889583622,0.0,0.16415515929058794,0.2601918829607072,93,0,1.7741877225335676,1.777317352695314,0.0
9421,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.64719124750434,0.004068306848683391,0.6951216225079118,0.28117074085158367,0.2344857742083813,0.5694695339558691,0.4867025124188852,3,7,0.3333333333333333,1.0,1.0,0.9759767146285095,0.8746764238682971,0.0,0.0,0.0,0,0.0,0.300412819948118,0.0,68,64.60394605561311,0,0.0,0,64.60394605561311,0.0,0.17179246730685635,0.24601309935382878,103,0,1.7724432821803942,1.775582314151874,0.0
9422,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6493152621341008,0.0045367993073900555,0.6958736252058599,0.28044414973726706,0.2327329481739235,0.5649942347887571,0.48792348398637714,3,7,0.3333333333333333,1.0,1.0,0.9733392363034055,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.28369596000253466,0.0,61,65.43389568268371,0,0.0,0,65.43389568268371,0.0,0.16446246487096736,0.22108549399476862,95,0,1.7732889168076627,1.7764336056461618,0.0
9423,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6511924192595824,0.0049801060120153,0.6954280478367123,0.28087280043835683,0.23314004279723527,0.5671403878673814,0.4872527331070112,3,7,0.3333333333333333,1.0,1.0,0.974283220552062,0.8499495579265515,0.0,0.0,0.0,0,0.0,0.27374275780628876,0.0,63,65.04280293538973,0,0.0,0,65.04280293538973,0.0,0.1699614687464939,0.22692011405480633,91,0,1.7728137644771453,1.7759666104055232,0.0
9424,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.02,0,0.0,0.0,1.0,0.6327677636221087,0.0036675796761113265,0.6985178004677142,0.27783457061495137,0.2350403186882995,0.5698434296463666,0.4874653233183773,3,7,0.3333333333333333,1.0,1.0,0.9753672669105717,0.8861606593875262,0.0,0.0,0.0,0,0.0,0.28036521672606385,0.0,62,66.09679805497548,0,0.0,0,66.09679805497548,0.0,0.1679143479363222,0.23190496858131188,93,0,1.7766830128791766,1.7798123233107526,0.0
9400,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6467449893429202,0.004265260173363941,0.6983162302387114,0.2781213165426932,0.23330545957017726,0.5677532084331578,0.48954849511676435,3,7,0.3333333333333333,1.0,1.0,0.9747027362807176,0.8746764238682971,0.0,0.0,0.0,0,0.0,0.25745550680045837,0.0,60,64.79987786069535,0,0.0,0,64.79987786069535,0.0,0.1685935099790196,0.23522035506934935,87,0,1.773521982570614,1.7766507516065184,0.0
9401,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6392238355580888,0.0038289454520946736,0.697010670584435,0.2794153443006012,0.2331806950142636,0.5677762454421638,0.4879357800120236,3,7,0.3333333333333333,1.0,1.0,0.9762912941334533,0.865627143199876,0.0,0.0,0.0,0,0.0,0.292407119503215,0.0,61,65.18969923001006,0,0.0,0,65.18969923001006,0.0,0.16599530462699918,0.24992375732040858,100,0,1.7742460698742923,1.7773471723748957,0.0
9402,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6396760597122101,0.005543903429257214,0.6953252230213914,0.28109740829124724,0.23225269509520885,0.5661980901553924,0.4872915365071703,3,7,0.3333333333333333,1.0,1.0,0.9736331750537252,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.36672596716116435,0.0,65,64.96192977937942,0,0.0,0,64.96192977937942,0.0,0.17505473996365523,0.24401744019829905,114,0,1.772743573211623,1.775848277163238,0.0
9403,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6448111050403018,0.00406755133508458,0.6992617579336751,0.2771772677668988,0.23464197495760442,0.5686231658243445,0.48725325546393905,3,7,0.3333333333333333,1.0,1.0,0.9736896354715998,0.865627143199876,0.0,0.0,0.0,0,0.0,0.2909043962440173,0.0,63,64.93770798240035,0,0.0,0,64.93770798240035,0.0,0.16855816805561755,0.2392846191626008,99,0,1.7767768301319102,1.7798771172294838,0.0
9404,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.649055958695301,0.004202707239946078,0.6978008204100635,0.27859833260350714,0.2339857007159737,0.5689968281969252,0.48829694971263776,3,7,0.3333333333333333,1.0,1.0,0.9748344600427992,0.865627143199876,0.0,0.0,0.0,0,0.0,0.30201338682501916,0.0,60,64.30539704131125,0,0.0,0,64.30539704131125,0.0,0.17297092916705556,0.24423557369099935,101,0,1.772514619703384,1.7756565607208874,0.0
9405,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6407845502965925,0.00421325081338984,0.6990385240697794,0.27739267183972455,0.23462840175053945,0.5693210275826378,0.4873381002978853,3,7,0.3333333333333333,1.0,1.0,0.9767048274249448,0.865627143199876,0.0,0.0,0.0,0,0.0,0.3035100076657091,0.0,63,65.5210018101482,0,0.0,0,65.5210018101482,0.0,0.1698119118718801,0.25688729880301897,102,0,1.776100294517778,1.7792068109162043,0.0
9406,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6410357824570306,0.004443513415424002,0.699193426691446,0.27726153098774137,0.23367514821637186,0.5638725248082772,0.4874064178716295,3,7,0.3333333333333333,1.0,1.0,0.9746641177030236,0.865627143199876,0.0,0.0,0.0,0,0.0,0.2570658709141301,0.0,58,64.96923681488882,0,0.0,0,64.96923681488882,0.0,0.17887981545867632,0.28515452504222877,85,0,1.7760051051485635,1.7791456555973286,0.0
9407,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6355758757788622,0.004717285583462603,0.6987976926374349,0.2776462595191382,0.23353908597710463,0.5665899335491407,0.48836194626716256,3,7,0.3333333333333333,1.0,1.0,0.9727121412793402,0.865627143199876,0.0,0.0,0.0,0,0.0,0.2897199575467642,0.0,62,64.92491722153382,0,0.0,0,64.92491722153382,0.0,0.1783454370104576,0.24884089869429873,98,0,1.774683745905947,1.7777907712379173,0.0
9408,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.640421955892955,0.004578210654924051,0.6977266705942878,0.27872816569550385,0.2332359630095039,0.5673731600481222,0.4878568981626132,3,7,0.3333333333333333,1.0,1.0,0.9724079646298145,0.8428446793434594,0.0,0.0,0.0,0,0.0,0.29129904885498614,0.0,61,64.53720913822134,0,0.0,0,64.53720913822134,0.0,0.1755087752200848,0.23591761588091478,99,0,1.7745387002417703,1.7776476724733004,0.0
9409,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6437415795769763,0.004784699693016276,0.6997407467087596,0.27670299943963417,0.23414588022933883,0.5676163402509924,0.48802626448720665,3,7,0.3333333333333333,1.0,1.0,0.9745832337879746,0.865627143199876,0.0,0.0,0.0,0,0.0,0.2755938328269386,0.0,64,65.07872420131997,0,0.0,0,65.07872420131997,0.0,0.1701828260076684,0.2429156235968089,94,0,1.7750140695112728,1.7781563386750163,0.0
9410,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6351249262093902,0.005694908388350446,0.6989144621801641,0.27751726544446814,0.23430067450613892,0.5687903545333488,0.4873235942936559,3,7,0.3333333333333333,1.0,1.0,0.9744649570780183,0.865627143199876,0.0,0.0,0.0,0,0.0,0.3106115853084315,0.0,63,64.6985057571912,0,0.0,0,64.6985057571912,0.0,0.1629796807517992,0.24150251483210555,97,0,1.7750167870974682,1.778150628850067,0.0
9411,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6449144679372822,0.0036621522410910058,0.6984543862049967,0.2779787375086554,0.2342750414996142,0.5700893427620772,0.48906977476291513,3,7,0.3333333333333333,1.0,1.0,0.9731899955340518,0.865627143199876,0.0,0.0,0.0,0,0.0,0.23728524579537494,0.0,55,64.46806610710578,0,0.0,0,64.46806610710578,0.0,0.1658114512977083,0.24905624176001254,79,0,1.7737147765104655,1.7768328684054682,0.0
9412,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6461921111972216,0.004499496841820558,0.6962097334961264,0.2801827048252077,0.23198649865855175,0.5649174535654491,0.4884147104130247,3,7,0.3333333333333333,1.0,1.0,0.9748071745017655,0.8428446793434594,0.0,0.0,0.0,0,0.0,0.27334225963383196,0.0,58,64.57602656401623,0,0.0,0,64.57602656401623,0.0,0.15658511749963325,0.22107248366345728,91,0,1.7717482757024987,1.7748847782617314,0.0
9413,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6492929413733987,0.0071882579334828466,0.6980877592224581,0.27835054210696253,0.23338434814149364,0.56483735262259,0.4870901122105946,3,7,0.3333333333333333,1.0,1.0,0.9737544774886523,0.8499495579265515,0.0,0.0,0.0,0,0.0,0.2946003900229207,0.0,63,64.64958805415856,0,0.0,0,64.64958805415856,0.0,0.14583587644241047,0.21088000626585632,99,0,1.774539761432235,1.7776435824970254,0.0
9414,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.639249464491571,0.004730162419820971,0.6987766346871608,0.2776745779050652,0.23336977980553783,0.5669630580885207,0.488869966006921,3,7,0.3333333333333333,1.0,1.0,0.9735487155934678,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.254498542881142,0.0,59,64.75183221638142,0,0.0,0,64.75183221638142,0.0,0.1744356146281588,0.2598018743574771,85,0,1.774295507955788,1.7774175218098767,0.0
9415,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6445247708220715,0.00417372152743804,0.6977800522150729,0.2786690797108486,0.2338321193092638,0.5679367399534249,0.48662167522252653,3,7,0.3333333333333333,1.0,1.0,0.9742521882078019,0.8296184942846785,0.0,0.0,0.0,0,0.0,0.27271050660014456,0.0,61,65.25145015795873,0,0.0,0,65.25145015795873,0.0,0.17078339300841058,0.24402425820777066,90,0,1.7765553171418005,1.7796301281795537,0.0
9416,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6314512335195371,0.0038820642399000943,0.6974001367960112,0.2790316063739132,0.2334122611526642,0.5686735215655029,0.4885026179562451,3,7,0.3333333333333333,1.0,1.0,0.9744922023759064,0.8428446793434594,0.0,0.0,0.0,0,0.0,0.27288313859194246,0.0,55,64.99882795167524,0,0.0,0,64.99882795167524,0.0,0.168016713264849,0.24488609964692723,92,0,1.7723241491323403,1.7754557021105606,0.0
9417,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.644074225858106,0.0044352707356339486,0.6953501603484662,0.28109376161111016,0.23186029448722228,0.5657409863002714,0.4886502191311696,3,7,0.3333333333333333,1.0,1.0,0.9743983249372961,0.8428446793434594,0.0,0.0,0.0,0,0.0,0.28654350890748154,0.0,60,64.76896820965274,0,0.0,0,64.76896820965274,0.0,0.17219492770876269,0.23159981627750348,97,0,1.7734940847837906,1.776557945841175,0.0
9418,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6454212635284151,0.005812959189413675,0.6986607542103791,0.27778104240154994,0.23377990650662747,0.5666452963649122,0.4878158887503554,3,7,0.3333333333333333,1.0,1.0,0.9734637796611699,0.865627143199876,0.0,0.0,0.0,0,0.0,0.268034567730246,0.0,56,65.45725607387425,0,0.0,0,65.45725607387425,0.0,0.1680848698217669,0.2496283013627132,90,0,1.775143976300711,1.778267151978627,0.0
9419,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6375127093796422,0.00386697943874956,0.698941760443101,0.2775188517839,0.2341167407636594,0.5686125677605474,0.48796790596068235,3,7,0.3333333333333333,1.0,1.0,0.9741855067418143,0.865627143199876,0.0,0.0,0.0,0,0.0,0.2700797776044353,0.0,61,65.22118956543044,0,0.0,0,65.22118956543044,0.0,0.1842109342620693,0.25697761162832555,88,0,1.7758996962787839,1.778989657293815,0.0
9420,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6486907010425842,0.0039991852601001686,0.6968423281861251,0.2795997721016329,0.23299013159450654,0.5675610483163245,0.48812023249656605,3,7,0.3333333333333333,1.0,1.0,0.9738458162044352,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.28935531122738956,0.0,61,64.90278207012456,0,0.0,0,64.90278207012456,0.0,0.16416614643775712,0.2602308170123349,93,0,1.7743303758114803,1.7774311234278704,0.0
9421,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6471838106773458,0.004071916364654771,0.6959995950356587,0.2803994245689031,0.23369229410253295,0.5693080922713503,0.48739995141284964,3,7,0.3333333333333333,1.0,1.0,0.9760075325892561,0.8746764238682971,0.0,0.0,0.0,0,0.0,0.3002705505809746,0.0,68,64.59926953125922,0,0.0,0,64.59926953125922,0.0,0.17177780170032372,0.2460180711023277,103,0,1.7725759568978912,1.7756851905504496,0.0
9422,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6493140022066615,0.004534900329920072,0.6967566840878987,0.27966811732147095,0.23205084523679004,0.5635599320342884,0.4885545094085804,3,7,0.3333333333333333,1.0,1.0,0.97337069335038,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.28356491892305014,0.0,61,65.43097086004043,0,0.0,0,65.43097086004043,0.0,0.16445137738496188,0.2210587197175945,95,0,1.7734626955977155,1.7765774982946703,0.0
9423,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.651187799850493,0.004981112597908369,0.6963070393318003,0.28010051096503663,0.23242532679905858,0.5660386385744698,0.4879208339640362,3,7,0.3333333333333333,1.0,1.0,0.9743149605170776,0.8499495579265515,0.0,0.0,0.0,0,0.0,0.2736216000414648,0.0,63,65.03879242002151,0,0.0,0,65.03879242002151,0.0,0.16994871262335837,0.2268889120775174,91,0,1.7729799675224187,1.7761023326650838,0.0
9424,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.08,0,0.0,0.0,1.0,0.6327469046567336,0.003668442870577001,0.699406498979007,0.2770530735376225,0.23431130617417997,0.5690210113933767,0.48812065908679575,3,7,0.3333333333333333,1.0,1.0,0.9753961912399917,0.8861606593875262,0.0,0.0,0.0,0,0.0,0.2802338066494235,0.0,62,66.09382062866061,0,0.0,0,66.09382062866061,0.0,0.16789934360351258,0.23188200774050716,93,0,1.776816870777603,1.7799180224721751,0.0
9400,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.18,0,0.0,0.0,1.0,0.6467433429110598,0.0042658873233815155,0.6997936049485762,0.2768216546904635,0.23213408203626423,0.565521563548737,0.49050492875050217,3,7,0.3333333333333333,1.0,1.0,0.9747491273221401,0.8746764238682971,0.0,0.0,0.0,0,0.0,0.25725967150206974,0.0,60,64.79876913816483,0,0.0,0,64.79876913816483,0.0,0.1685276488642331,0.23519144265293865,87,0,1.7738732922148317,1.7769516997090313,0.0
9401,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.18,0,0.0,0.0,1.0,0.639202953544023,0.003830672097737446,0.6984939984112669,0.27810951905822806,0.23195376919622282,0.5656513300191401,0.4890518171516567,3,7,0.3333333333333333,1.0,1.0,0.9763402531809223,0.865627143199876,0.0,0.0,0.0,0,0.0,0.29217233204329945,0.0,61,65.181320937421,0,0.0,0,65.181320937421,0.0,0.16602568022390843,0.2500050497824431,100,0,1.774468477571975,1.777521407132502,0.0
9402,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.18,0,0.0,0.0,1.0,0.6396219653251081,0.005535384441490229,0.6966984719826476,0.27989486696864074,0.2309779200679369,0.563732569971629,0.4884799697925708,3,7,0.3333333333333333,1.0,1.0,0.9736889857747152,0.8574925630172683,0.0,0.0,0.0,0,0.0,0.3597694375648907,0.0,64,64.97149459271665,0,0.0,0,64.97149459271665,0.0,0.17515371935070756,0.24404335912402741,110,0,1.7728128699928116,1.7758695981945838,0.0
9403,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.18,0,0.0,0.0,1.0,0.64481190818121,0.004069178623117575,0.7007454780923926,0.2758716354461071,0.2333898693874929,0.5665095260367243,0.48843941295881765,3,7,0.3333333333333333,1.0,1.0,0.9737438332705494,0.865627143199876,0.0,0.0,0.0,0,0.0,0.290678510574456,0.0,63,64.92755632341883,0,0.0,0,64.92755632341883,0.0,0.1685114585358133,0.23924296404474596,99,0,1.776942691422361,1.7799961221287288,0.0
9404,PURE_CAPTURE,action_containment_migration_friction,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.08,0.18,0,0.0,0.0,1.0,0.6490435935955223,0.004205165944974215,0.6992234285938705,0.27735358118779285,0.23270978419081573,0.5675210793804613,0.4893810933142164,3,7,0.3333333333333333,1.0,1.0,0.9748859250272067,0.865627143199876,0.0,0.0,0.0,0,0.0,0.30178820559962277,0.0,60,64.3000227572567,0,0.0,0,64.3000227572567,0.0,0.17300749915493172,0.2442956636034204,101,0,1.772816536517748,1.7759062625488102,0.0
