class_id,k,persistence,class_size
e867c6bf52d9b57a,2,0.5,61
e867c6bf52d9b57a,3,0.5,61
e867c6bf52d9b57a,4,0.5,61
f46221d04f5bac89,0,1.0,61
f46221d04f5bac89,1,0.5,61
f46221d04f5bac89,2,0.5,61
f46221d04f5bac89,3,0.5,61
f46221d04f5bac89,4,0.5,61
f4651d37de18d3a2,0,1.0,61
f4651d37de18d3a2,1,1.0,61
f4651d37de18d3a2,2,0.5,61
f4651d37de18d3a2,3,0.5,61
f4651d37de18d3a2,4,0.5,61
2ca2a1b64975c739,0,1.0,60
2ca2a1b64975c739,1,0.75,60
2ca2a1b64975c739,2,0.5,60
2ca2a1b64975c739,3,0.5,60
2ca2a1b64975c739,4,0.5,60
3517590aa219edf3,0,1.0,60
3517590aa219edf3,1,1.0,60
3517590aa219edf3,2,0.5,60
3517590aa219edf3,3,0.5,60
3517590aa219edf3,4,0.5,60
37a2778aa2c10a05,0,1.0,60
37a2778aa2c10a05,1,0.0,60
37a2778aa2c10a05,2,0.0,60
37a2778aa2c10a05,3,0.0,60
37a2778aa2c10a05,4,0.0,60
384b6be6540fdc55,0,1.0,60
384b6be6540fdc55,1,1.0,60
384b6be6540fdc55,2,0.5,60
384b6be6540fdc55,3,0.5,60
384b6be6540fdc55,4,0.5,60
3a91a2ed615ac19c,0,1.0,60
3a91a2ed615ac19c,1,0.5,60
3a91a2ed615ac19c,2,0.5,60
3a91a2ed615ac19c,3,0.5,60
3a91a2ed615ac19c,4,0.5,60
5a405e514d4554ea,0,1.0,60
5a405e514d4554ea,1,0.0,60
5a405e514d4554ea,2,0.0,60
5a405e514d4554ea,3,0.0,60
5a405e514d4554ea,4,0.0,60
6d7269c3021b1fd9,0,1.0,60
6d7269c3021b1fd9,1,0.5,60
6d7269c3021b1fd9,2,0.5,60
6d7269c3021b1fd9,3,0.5,60
6d7269c3021b1fd9,4,0.5,60
72e3111bf62267ff,0,1.0,60
72e3111bf62267ff,1,0.5,60
72e3111bf62267ff,2,0.5,60
72e3111bf62267ff,3,0.5,60
72e3111bf62267ff,4,0.5,60
21ddbb3a4e085e8a,0,1.0,59
21ddbb3a4e085e8a,1,0.5,59
21ddbb3a4e085e8a,2,0.5,59
21ddbb3a4e085e8a,3,0.5,59
21ddbb3a4e085e8a,4,0.5,59
6148d95ae2ff452c,0,1.0,59
6148d95ae2ff452c,1,0.5,59
6148d95ae2ff452c,2,0.5,59
6148d95ae2ff452c,3,0.5,59
6148d95ae2ff452c,4,0.5,59
9ab412be63f4a9ee,0,1.0,59
9ab412be63f4a9ee,1,0.5,59
9ab412be63f4a9ee,2,0.5,59
9ab412be63f4a9ee,3,0.5,59
9ab412be63f4a9ee,4,0.5,59
a8b94d55144b9a8e,0,1.0,59
a8b94d55144b9a8e,1,0.5,59
a8b94d55144b9a8e,2,0.5,59
a8b94d55144b9a8e,3,0.5,59
a8b94d55144b9a8e,4,0.5,59
c53822f9dcb1c4e7,0,1.0,59
c53822f9dcb1c4e7,1,0.5,59
c53822f9dcb1c4e7,2,0.0,59
c53822f9dcb1c4e7,3,0.0,59
c53822f9dcb1c4e7,4,0.0,59
e8c8be80f133ca5f,0,1.0,59
e8c8be80f133ca5f,1,0.5,59
e8c8be80f133ca5f,2,0.5,59
e8c8be80f133ca5f,3,0.5,59
e8c8be80f133ca5f,4,0.5,59
f9d5283f6534f160,0,1.0,59
f9d5283f6534f160,1,0.5,59
f9d5283f6534f160,2,0.5,59
f9d5283f6534f160,3,0.5,59
f9d5283f6534f160,4,0.5,59
07328633e416da56,0,1.0,58
07328633e416da56,1,0.5,58
07328633e416da56,2,0.5,58
07328633e416da56,3,0.5,58
07328633e416da56,4,0.5,58
29c7c2d5b153080f,0,1.0,58
29c7c2d5b153080f,1,0.5,58
29c7c2d5b153080f,2,0.5,58
29c7c2d5b153080f,3,0.5,58
29c7c2d5b153080f,4,0.5,58
491ca18b0b67a4d0,0,1.0,58
491ca18b0b67a4d0,1,0.0,58
491ca18b0b67a4d0,2,0.0,58
491ca18b0b67a4d0,3,0.0,58
491ca18b0b67a4d0,4,0.0,58
580edb407508220e,0,1.0,58
580edb407508220e,1,0.5,58
580edb407508220e,2,0.5,58
580edb407508220e,3,0.5,58
580edb407508220e,4,0.5,58
6325528709ddc79c,0,1.0,58
6325528709ddc79c,1,0.5,58
6325528709ddc79c,2,0.5,58
6325528709ddc79c,3,0.5,58
6325528709ddc79c,4,0.5,58
991367e8923f3bd4,0,1.0,58
991367e8923f3bd4,1,0.5,58
991367e8923f3bd4,2,0.5,58
991367e8923f3bd4,3,0.5,58
991367e8923f3bd4,4,0.5,58
afb4ef6b0624be47,0,1.0,58
afb4ef6b0624be47,1,0.5,58
afb4ef6b0624be47,2,0.5,58
afb4ef6b0624be47,3,0.5,58
afb4ef6b0624be47,4,0.5,58
b4b0654b492609dd,0,1.0,58
b4b0654b492609dd,1,0.5,58
b4b0654b492609dd,2,0.5,58
b4b0654b492609dd,3,0.5,58
b4b0654b492609dd,4,0.5,58
e256a234c710a519,0,1.0,58
e256a234c710a519,1,0.5,58
e256a234c710a519,2,0.5,58
e256a234c710a519,3,0.5,58
e256a234c710a519,4,0.5,58
e6801aded2cc12e5,0,1.0,58
e6801aded2cc12e5,1,0.5,58
e6801aded2cc12e5,2,0.5,58
e6801aded2cc12e5,3,0.5,58
e6801aded2cc12e5,4,0.5,58
22aaf5c1c5000f4a,0,1.0,57
22aaf5c1c5000f4a,1,0.75,57
22aaf5c1c5000f4a,2,0.5,57
22aaf5c1c5000f4a,3,0.5,57
22aaf5c1c5000f4a,4,0.5,57
4bba1b9b2b3ce8c0,0,1.0,57
4bba1b9b2b3ce8c0,1,0.5,57
4bba1b9b2b3ce8c0,2,0.5,57
4bba1b9b2b3ce8c0,3,0.5,57
4bba1b9b2b3ce8c0,4,0.5,57
55768f76722199fa,0,1.0,57
55768f76722199fa,1,0.5,57
55768f76722199fa,2,0.5,57
55768f76722199fa,3,0.5,57
55768f76722199fa,4,0.5,57
75cf997a8ea90d4a,0,1.0,57
75cf997a8ea90d4a,1,0.5,57
75cf997a8ea90d4a,2,0.5,57
75cf997a8ea90d4a,3,0.5,57
75cf997a8ea90d4a,4,0.5,57
76e2f188461d1ded,0,1.0,57
76e2f188461d1ded,1,0.5,57
76e2f188461d1ded,2,0.5,57
76e2f188461d1ded,3,0.5,57
76e2f188461d1ded,4,0.5,57
82cb9d69b50a2669,0,1.0,57
82cb9d69b50a2669,1,0.5,57
82cb9d69b50a2669,2,0.5,57
82cb9d69b50a2669,3,0.5,57
82cb9d69b50a2669,4,0.5,57
9a836da84f4aa898,0,1.0,57
9a836da84f4aa898,1,0.5,57
9a836da84f4aa898,2,0.5,57
9a836da84f4aa898,3,0.5,57
9a836da84f4aa898,4,0.5,57
c55df85c454ce966,0,1.0,57
c55df85c454ce966,1,0.5,57
c55df85c454ce966,2,0.5,57
c55df85c454ce966,3,0.5,57
c55df85c454ce966,4,0.5,57
e7b53a0abee530b5,0,1.0,57
e7b53a0abee530b5,1,0.5,57
e7b53a0abee530b5,2,0.5,57
e7b53a0abee530b5,3,0.5,57
e7b53a0abee530b5,4,0.5,57
f2885dafa1391fc9,0,1.0,57
f2885dafa1391fc9,1,0.75,57
f2885dafa1391fc9,2,0.5,57
f2885dafa1391fc9,3,0.5,57
f2885dafa1391fc9,4,0.5,57
f88514d26db6a359,0,1.0,57
f88514d26db6a359,1,0.5,57
f88514d26db6a359,2,0.5,57
f88514d26db6a359,3,0.5,57
f88514d26db6a359,4,0.5,57
fa309145a213efb6,0,1.0,57
fa309145a213efb6,1,0.5,57
fa309145a213efb6,2,0.5,57
fa309145a213efb6,3,0.5,57
fa309145a213efb6,4,0.5,57
fea82713cde5a4ce,0,1.0,57
fea82713cde5a4ce,1,0.5,57
fea82713cde5a4ce,2,0.5,57
fea82713cde5a4ce,3,0.5,57
fea82713cde5a4ce,4,0.5,57
11067e9ee392f365,0,1.0,56
11067e9ee392f365,1,0.5,56
11067e9ee392f365,2,0.5,56
11067e9ee392f365,3,0.5,56
11067e9ee392f365,4,0.5,56
20c17a164aff860a,0,1.0,56
20c17a164aff860a,1,0.5,56
20c17a164aff860a,2,0.5,56
20c17a164aff860a,3,0.5,56
20c17a164aff860a,4,0.5,56
6b4ade50f163f3eb,0,1.0,56
6b4ade50f163f3eb,1,0.5,56
6b4ade50f163f3eb,2,0.5,56
6b4ade50f163f3eb,3,0.5,56
6b4ade50f163f3eb,4,0.5,56
7f64f41dd3ccffc9,0,1.0,56
7f64f41dd3ccffc9,1,0.5,56
7f64f41dd3ccffc9,2,0.5,56
7f64f41dd3ccffc9,3,0.5,56
7f64f41dd3ccffc9,4,0.5,56
daae47212a4b7ad6,0,1.0,56
daae47212a4b7ad6,1,0.5,56
daae47212a4b7ad6,2,0.5,56
daae47212a4b7ad6,3,0.5,56
daae47212a4b7ad6,4,0.5,56
19d02a084389edb9,0,1.0,55
19d02a084389edb9,1,0.5,55
19d02a084389edb9,2,0.5,55
19d02a084389edb9,3,0.5,55
19d02a084389edb9,4,0.5,55
1b22131d18231bae,0,1.0,55
1b22131d18231bae,1,1.0,55
1b22131d18231bae,2,1.0,55
1b22131d18231bae,3,1.0,55
1b22131d18231bae,4,0.5,55
36408538cc55159e,0,1.0,55
36408538cc55159e,1,0.5,55
36408538cc55159e,2,0.5,55
36408538cc55159e,3,0.5,55
36408538cc55159e,4,0.5,55
57fe66fb24a13b91,0,1.0,55
57fe66fb24a13b91,1,0.0,55
57fe66fb24a13b91,2,0.0,55
57fe66fb24a13b91,3,0.0,55
57fe66fb24a13b91,4,0.0,55
6299074455827443,0,1.0,55
6299074455827443,1,0.5,55
6299074455827443,2,0.5,55
6299074455827443,3,0.5,55
6299074455827443,4,0.5,55
8b0a6f549e36f591,0,1.0,55
8b0a6f549e36f591,1,0.5,55
8b0a6f549e36f591,2,0.5,55
8b0a6f549e36f591,3,0.5,55
8b0a6f549e36f591,4,0.5,55
a1cc7d298dcdac37,0,1.0,55
a1cc7d298dcdac37,1,0.0,55
a1cc7d298dcdac37,2,0.0,55
a1cc7d298dcdac37,3,0.0,55
a1cc7d298dcdac37,4,0.0,55
ead610af2d943b96,0,1.0,55
ead610af2d943b96,1,0.5,55
ead610af2d943b96,2,0.5,55
ead610af2d943b96,3,0.5,55
ead610af2d943b96,4,0.5,55
01e7c5204a45bc0e,0,1.0,54
01e7c5204a45bc0e,1,0.5,54
01e7c5204a45bc0e,2,0.5,54
01e7c5204a45bc0e,3,0.5,54
01e7c5204a45bc0e,4,0.5,54
1af7e1815054c7e2,0,1.0,54
1af7e1815054c7e2,1,1.0,54
1af7e1815054c7e2,2,0.5,54
1af7e1815054c7e2,3,0.5,54
1af7e1815054c7e2,4,0.5,54
2c703ec0fa5ce328,0,1.0,54
2c703ec0fa5ce328,1,1.0,54
2c703ec0fa5ce328,2,1.0,54
2c703ec0fa5ce328,3,1.0,54
2c703ec0fa5ce328,4,0.5,54
404523787f34a62b,0,1.0,54
404523787f34a62b,1,0.5,54
404523787f34a62b,2,0.5,54
404523787f34a62b,3,0.5,54
404523787f34a62b,4,0.5,54
6a26f58bc555a074,0,1.0,54
6a26f58bc555a074,1,0.5,54
6a26f58bc555a074,2,0.5,54
6a26f58bc555a074,3,0.5,54
6a26f58bc555a074,4,0.5,54
6aee6138df63cb31,0,1.0,54
6aee6138df63cb31,1,0.5,54
6aee6138df63cb31,2,0.5,54
6aee6138df63cb31,3,0.5,54
6aee6138df63cb31,4,0.5,54
957f9583418b507e,0,1.0,54
957f9583418b507e,1,0.5,54
957f9583418b507e,2,0.5,54
957f9583418b507e,3,0.5,54
957f9583418b507e,4,0.5,54
96587f530be77631,0,1.0,54
96587f530be77631,1,0.5,54
96587f530be77631,2,0.5,54
96587f530be77631,3,0.5,54
96587f530be77631,4,0.5,54
9c96bfafe046c408,0,1.0,54
9c96bfafe046c408,1,0.5,54
9c96bfafe046c408,2,0.5,54
9c96bfafe046c408,3,0.5,54
9c96bfafe046c408,4,0.5,54
a077bdaf8052e43d,0,1.0,54
a077bdaf8052e43d,1,0.5,54
a077bdaf8052e43d,2,0.5,54
a077bdaf8052e43d,3,0.5,54
a077bdaf8052e43d,4,0.5,54
adf266573bf7109d,0,1.0,54
adf266573bf7109d,1,0.5,54
adf266573bf7109d,2,0.5,54
adf266573bf7109d,3,0.5,54
adf266573bf7109d,4,0.5,54
b2bfaa0a47cdef1d,0,1.0,54
b2bfaa0a47cdef1d,1,1.0,54
b2bfaa0a47cdef1d,2,0.5,54
b2bfaa0a47cdef1d,3,0.5,54
b2bfaa0a47cdef1d,4,0.5,54
ef71571ac29769f5,0,1.0,54
ef71571ac29769f5,1,0.5,54
ef71571ac29769f5,2,0.5,54
ef71571ac29769f5,3,0.5,54
ef71571ac29769f5,4,0.5,54
f66221685d26ff9e,0,1.0,54
f66221685d26ff9e,1,0.5,54
f66221685d26ff9e,2,0.5,54
f66221685d26ff9e,3,0.5,54
f66221685d26ff9e,4,0.5,54
f72d5ad2a173fdd9,0,1.0,54
f72d5ad2a173fdd9,1,0.5,54
f72d5ad2a173fdd9,2,0.5,54
f72d5ad2a173fdd9,3,0.5,54
f72d5ad2a173fdd9,4,0.5,54
170b4ea24331c5a4,0,1.0,53
170b4ea24331c5a4,1,0.5,53
170b4ea24331c5a4,2,0.5,53
170b4ea24331c5a4,3,0.5,53
170b4ea24331c5a4,4,0.5,53
83804df1e043a1c3,0,1.0,53
83804df1e043a1c3,1,0.5,53
83804df1e043a1c3,2,0.5,53
83804df1e043a1c3,3,0.5,53
83804df1e043a1c3,4,0.5,53
856892f28835ca79,0,1.0,53
856892f28835ca79,1,1.0,53
856892f28835ca79,2,0.5,53
856892f28835ca79,3,0.5,53
856892f28835ca79,4,0.5,53
d2338702ddaa5623,0,1.0,53
d2338702ddaa5623,1,0.5,53
d2338702ddaa5623,2,0.5,53
d2338702ddaa5623,3,0.5,53
d2338702ddaa5623,4,0.5,53
6ac80d0c2d693821,0,1.0,52
6ac80d0c2d693821,1,0.5,52
6ac80d0c2d693821,2,0.5,52
6ac80d0c2d693821,3,0.5,52
6ac80d0c2d693821,4,0.5,52
82fad9e9200b3eb3,0,1.0,52
82fad9e9200b3eb3,1,0.0,52
82fad9e9200b3eb3,2,0.0,52
82fad9e9200b3eb3,3,0.0,52
82fad9e9200b3eb3,4,0.0,52
918d9935932a3fea,0,1.0,52
918d9935932a3fea,1,1.0,52
918d9935932a3fea,2,1.0,52
918d9935932a3fea,3,0.0,52
918d9935932a3fea,4,0.0,52
c30b3b741db499ae,0,1.0,52
c30b3b741db499ae,1,0.5,52
c30b3b741db499ae,2,0.5,52
c30b3b741db499ae,3,0.5,52
c30b3b741db499ae,4,0.5,52
d34283f682fb5db5,0,1.0,52
d34283f682fb5db5,1,0.0,52
d34283f682fb5db5,2,0.0,52
d34283f682fb5db5,3,0.0,52
d34283f682fb5db5,4,0.0,52
dabe6be0e260b262,0,1.0,52
dabe6be0e260b262,1,0.5,52
dabe6be0e260b262,2,0.5,52
dabe6be0e260b262,3,0.5,52
dabe6be0e260b262,4,0.5,52
dcb88b59b4e1e470,0,1.0,52
dcb88b59b4e1e470,1,0.5,52
dcb88b59b4e1e470,2,0.5,52
dcb88b59b4e1e470,3,0.5,52
dcb88b59b4e1e470,4,0.5,52
0bd443680d8bc298,0,1.0,51
0bd443680d8bc298,1,0.5,51
0bd443680d8bc298,2,0.5,51
0bd443680d8bc298,3,0.5,51
0bd443680d8bc298,4,0.5,51
0f44f2627e455894,0,1.0,51
0f44f2627e455894,1,0.75,51
0f44f2627e455894,2,0.75,51
0f44f2627e455894,3,0.75,51
0f44f2627e455894,4,0.75,51
34ad32a5b977f6a7,0,1.0,51
34ad32a5b977f6a7,1,0.0,51
34ad32a5b977f6a7,2,0.0,51
34ad32a5b977f6a7,3,0.0,51
34ad32a5b977f6a7,4,0.0,51
60f7a80a7ffe3d1a,0,1.0,51
60f7a80a7ffe3d1a,1,0.5,51
60f7a80a7ffe3d1a,2,0.5,51
60f7a80a7ffe3d1a,3,0.5,51
60f7a80a7ffe3d1a,4,0.5,51
9d17e7b97f8c8dc6,0,1.0,51
9d17e7b97f8c8dc6,1,0.5,51
9d17e7b97f8c8dc6,2,0.5,51
9d17e7b97f8c8dc6,3,0.5,51
9d17e7b97f8c8dc6,4,0.5,51
a78668044e13a686,0,1.0,51
a78668044e13a686,1,0.5,51
a78668044e13a686,2,0.5,51
a78668044e13a686,3,0.5,51
a78668044e13a686,4,0.5,51
b6f70aaec077d500,0,1.0,51
b6f70aaec077d500,1,0.5,51
b6f70aaec077d500,2,0.5,51
b6f70aaec077d500,3,0.5,51
b6f70aaec077d500,4,0.5,51
d221d9b5e05b2607,0,1.0,51
d221d9b5e05b2607,1,0.0,51
d221d9b5e05b2607,2,0.0,51
d221d9b5e05b2607,3,0.0,51
d221d9b5e05b2607,4,0.0,51
d607429e8a09d1b8,0,1.0,51
d607429e8a09d1b8,1,0.0,51
d607429e8a09d1b8,2,0.0,51
d607429e8a09d1b8,3,0.0,51
d607429e8a09d1b8,4,0.0,51
d7be5ca6c386bbdd,0,1.0,51
d7be5ca6c386bbdd,1,0.5,51
d7be5ca6c386bbdd,2,0.5,51
d7be5ca6c386bbdd,3,0.5,51
d7be5ca6c386bbdd,4,0.5,51
e69efc5f799ffa48,0,1.0,51
e69efc5f799ffa48,1,0.0,51
e69efc5f799ffa48,2,0.0,51
e69efc5f799ffa48,3,0.0,51
e69efc5f799ffa48,4,0.0,51
04218f1a6e23777f,0,1.0,50
04218f1a6e23777f,1,0.5,50
04218f1a6e23777f,2,0.5,50
04218f1a6e23777f,3,0.5,50
04218f1a6e23777f,4,0.5,50
141984ff137158d6,0,1.0,50
141984ff137158d6,1,1.0,50
141984ff137158d6,2,1.0,50
141984ff137158d6,3,1.0,50
141984ff137158d6,4,1.0,50
30457c48f4bf11da,0,1.0,50
30457c48f4bf11da,1,0.0,50
30457c48f4bf11da,2,0.0,50
30457c48f4bf11da,3,0.0,50
30457c48f4bf11da,4,0.0,50
325347815665d8a9,0,1.0,50
325347815665d8a9,1,0.5,50
325347815665d8a9,2,0.5,50
325347815665d8a9,3,0.5,50
325347815665d8a9,4,0.5,50
39a1498ac731e5d3,0,1.0,50
39a1498ac731e5d3,1,0.0,50
39a1498ac731e5d3,2,0.0,50
39a1498ac731e5d3,3,0.0,50
39a1498ac731e5d3,4,0.0,50
39a917e19d927110,0,1.0,50
39a917e19d927110,1,0.0,50
39a917e19d927110,2,0.0,50
39a917e19d927110,3,0.0,50
39a917e19d927110,4,0.0,50
4955c64e148a70f2,0,1.0,50
4955c64e148a70f2,1,0.0,50
4955c64e148a70f2,2,0.0,50
4955c64e148a70f2,3,0.0,50
4955c64e148a70f2,4,0.0,50
5edcc351475cdf02,0,1.0,50
5edcc351475cdf02,1,1.0,50
5edcc351475cdf02,2,1.0,50
5edcc351475cdf02,3,1.0,50
5edcc351475cdf02,4,0.5,50
8d384d5d5c2dfb69,0,1.0,50
8d384d5d5c2dfb69,1,0.5,50
8d384d5d5c2dfb69,2,0.5,50
8d384d5d5c2dfb69,3,0.5,50
8d384d5d5c2dfb69,4,0.5,50
adc608b7896bb705,0,1.0,50
adc608b7896bb705,1,0.5,50
adc608b7896bb705,2,0.5,50
adc608b7896bb705,3,0.5,50
adc608b7896bb705,4,0.5,50
b89d1821974d0f4b,0,1.0,50
b89d1821974d0f4b,1,0.5,50
b89d1821974d0f4b,2,0.5,50
b89d1821974d0f4b,3,0.5,50
b89d1821974d0f4b,4,0.5,50
bcea12b37895f54f,0,1.0,50
bcea12b37895f54f,1,0.5,50
bcea12b37895f54f,2,0.5,50
bcea12b37895f54f,3,0.5,50
bcea12b37895f54f,4,0.5,50
d70b2d638b366fe2,0,1.0,50
d70b2d638b366fe2,1,1.0,50
d70b2d638b366fe2,2,0.5,50
d70b2d638b366fe2,3,0.5,50
d70b2d638b366fe2,4,0.5,50
e98db7bb226cdbaa,0,1.0,50
e98db7bb226cdbaa,1,1.0,50
e98db7bb226cdbaa,2,0.5,50
e98db7bb226cdbaa,3,0.5,50
e98db7bb226cdbaa,4,0.5,50
f54f46e216891a7b,0,1.0,50
f54f46e216891a7b,1,0.5,50
f54f46e216891a7b,2,0.5,50
f54f46e216891a7b,3,0.5,50
f54f46e216891a7b,4,0.5,50
0ee90c9aa518812d,0,1.0,49
0ee90c9aa518812d,1,0.5,49
0ee90c9aa518812d,2,0.5,49
0ee90c9aa518812d,3,0.5,49
0ee90c9aa518812d,4,0.5,49
2f10f682ed11029b,0,1.0,49
2f10f682ed11029b,1,0.0,49
2f10f682ed11029b,2,0.0,49
2f10f682ed11029b,3,0.0,49
2f10f682ed11029b,4,0.0,49
46434ed840c2c19b,0,1.0,49
46434ed840c2c19b,1,0.5,49
46434ed840c2c19b,2,0.5,49
46434ed840c2c19b,3,0.5,49
46434ed840c2c19b,4,0.5,49
55e25390138dc623,0,1.0,49
55e25390138dc623,1,0.5,49
55e25390138dc623,2,0.5,49
55e25390138dc623,3,0.5,49
55e25390138dc623,4,0.5,49
72583b260a68e20a,0,1.0,49
72583b260a68e20a,1,0.0,49
72583b260a68e20a,2,0.0,49
72583b260a68e20a,3,0.0,49
72583b260a68e20a,4,0.0,49
77675054447de0e7,0,1.0,49
77675054447de0e7,1,1.0,49
77675054447de0e7,2,0.0,49
77675054447de0e7,3,0.0,49
77675054447de0e7,4,0.0,49
c0a9debff24c409a,0,1.0,49
c0a9debff24c409a,1,0.5,49
c0a9debff24c409a,2,0.5,49
c0a9debff24c409a,3,0.5,49
c0a9debff24c409a,4,0.5,49
d673ea2307885c33,0,1.0,49
d673ea2307885c33,1,0.0,49
d673ea2307885c33,2,0.0,49
d673ea2307885c33,3,0.0,49
d673ea2307885c33,4,0.0,49
f0040bd7d3375fef,0,1.0,49
f0040bd7d3375fef,1,0.5,49
f0040bd7d3375fef,2,0.5,49
f0040bd7d3375fef,3,0.5,49
f0040bd7d3375fef,4,0.5,49
f4882fcff54fc3e4,0,1.0,49
f4882fcff54fc3e4,1,0.5,49
f4882fcff54fc3e4,2,0.5,49
f4882fcff54fc3e4,3,0.5,49
f4882fcff54fc3e4,4,0.5,49
f8c63ef0ad84e779,0,1.0,49
f8c63ef0ad84e779,1,1.0,49
f8c63ef0ad84e779,2,1.0,49
f8c63ef0ad84e779,3,1.0,49
f8c63ef0ad84e779,4,1.0,49
06596913c7cf0e07,0,1.0,48
06596913c7cf0e07,1,1.0,48
06596913c7cf0e07,2,1.0,48
06596913c7cf0e07,3,1.0,48
06596913c7cf0e07,4,1.0,48
073f492ba2e9546b,0,1.0,48
073f492ba2e9546b,1,0.5,48
073f492ba2e9546b,2,0.5,48
073f492ba2e9546b,3,0.5,48
073f492ba2e9546b,4,0.5,48
0a57e15f8278a066,0,1.0,48
0a57e15f8278a066,1,0.0,48
0a57e15f8278a066,2,0.0,48
0a57e15f8278a066,3,0.0,48
0a57e15f8278a066,4,0.0,48
0a6d6208603728dd,0,1.0,48
0a6d6208603728dd,1,1.0,48
0a6d6208603728dd,2,0.0,48
0a6d6208603728dd,3,0.0,48
0a6d6208603728dd,4,0.0,48
318970c387b9e81a,0,1.0,48
318970c387b9e81a,1,0.5,48
318970c387b9e81a,2,0.0,48
318970c387b9e81a,3,0.0,48
318970c387b9e81a,4,0.0,48
343f4579493bdd5b,0,1.0,48
343f4579493bdd5b,1,0.75,48
343f4579493bdd5b,2,0.5,48
343f4579493bdd5b,3,0.5,48
343f4579493bdd5b,4,0.5,48
38b8e8007fa9161a,0,1.0,48
38b8e8007fa9161a,1,0.0,48
38b8e8007fa9161a,2,0.0,48
38b8e8007fa9161a,3,0.0,48
38b8e8007fa9161a,4,0.0,48
3c0317bf2ed55193,0,1.0,48
3c0317bf2ed55193,1,0.5,48
3c0317bf2ed55193,2,0.5,48
3c0317bf2ed55193,3,0.5,48
3c0317bf2ed55193,4,0.5,48
429afd28f828374f,0,1.0,48
429afd28f828374f,1,0.5,48
429afd28f828374f,2,0.5,48
429afd28f828374f,3,0.5,48
429afd28f828374f,4,0.5,48
5118d86abab1c84e,0,1.0,48
5118d86abab1c84e,1,0.0,48
5118d86abab1c84e,2,0.0,48
5118d86abab1c84e,3,0.0,48
5118d86abab1c84e,4,0.0,48
53b16c30a7f9d314,0,1.0,48
53b16c30a7f9d314,1,0.0,48
53b16c30a7f9d314,2,0.0,48
53b16c30a7f9d314,3,0.0,48
53b16c30a7f9d314,4,0.0,48
5aaf14bb81bc04dc,0,1.0,48
5aaf14bb81bc04dc,1,0.0,48
5aaf14bb81bc04dc,2,0.0,48
5aaf14bb81bc04dc,3,0.0,48
5aaf14bb81bc04dc,4,0.0,48
5aea6c574094cdfc,0,1.0,48
5aea6c574094cdfc,1,0.5,48
5aea6c574094cdfc,2,0.5,48
5aea6c574094cdfc,3,0.5,48
5aea6c574094cdfc,4,0.5,48
5c81ea6efb0368ff,0,1.0,48
5c81ea6efb0368ff,1,1.0,48
5c81ea6efb0368ff,2,1.0,48
5c81ea6efb0368ff,3,0.5,48
5c81ea6efb0368ff,4,0.5,48
67a98a0c21baeca2,0,1.0,48
67a98a0c21baeca2,1,0.5,48
67a98a0c21baeca2,2,0.5,48
67a98a0c21baeca2,3,0.5,48
67a98a0c21baeca2,4,0.5,48
6f1556a192bb96d8,0,1.0,48
6f1556a192bb96d8,1,0.0,48
6f1556a192bb96d8,2,0.0,48
6f1556a192bb96d8,3,0.0,48
6f1556a192bb96d8,4,0.0,48
74518dbc6b5920fb,0,1.0,48
74518dbc6b5920fb,1,1.0,48
74518dbc6b5920fb,2,0.5,48
74518dbc6b5920fb,3,0.5,48
74518dbc6b5920fb,4,0.5,48
9a78a83728d8b9b9,0,1.0,48
9a78a83728d8b9b9,1,1.0,48
9a78a83728d8b9b9,2,0.5,48
9a78a83728d8b9b9,3,0.5,48
9a78a83728d8b9b9,4,0.5,48
add0401001168563,0,1.0,48
add0401001168563,1,0.5,48
add0401001168563,2,0.5,48
add0401001168563,3,0.5,48
add0401001168563,4,0.5,48
bd692552ba39df25,0,1.0,48
bd692552ba39df25,1,0.5,48
bd692552ba39df25,2,0.5,48
bd692552ba39df25,3,0.5,48
bd692552ba39df25,4,0.5,48
de373ef2829d3135,0,1.0,48
de373ef2829d3135,1,1.0,48
de373ef2829d3135,2,0.5,48
de373ef2829d3135,3,0.5,48
de373ef2829d3135,4,0.5,48
e33475a06a60c7f8,0,1.0,48
e33475a06a60c7f8,1,0.0,48
e33475a06a60c7f8,2,0.0,48
e33475a06a60c7f8,3,0.0,48
e33475a06a60c7f8,4,0.0,48
19a350797da49c63,0,1.0,47
19a350797da49c63,1,0.0,47
19a350797da49c63,2,0.0,47
19a350797da49c63,3,0.0,47
19a350797da49c63,4,0.0,47
4a580ea2abd543b8,0,1.0,47
4a580ea2abd543b8,1,0.5,47
4a580ea2abd543b8,2,0.5,47
4a580ea2abd543b8,3,0.5,47
4a580ea2abd543b8,4,0.5,47
6ee41ef1f6a0a3c0,0,1.0,47
6ee41ef1f6a0a3c0,1,0.5,47
6ee41ef1f6a0a3c0,2,0.5,47
6ee41ef1f6a0a3c0,3,0.5,47
6ee41ef1f6a0a3c0,4,0.5,47
908f8edb3f79affa,0,1.0,47
908f8edb3f79affa,1,0.5,47
908f8edb3f79affa,2,0.5,47
908f8edb3f79affa,3,0.5,47
908f8edb3f79affa,4,0.5,47
a442dd32e1e1c430,0,1.0,47
a442dd32e1e1c430,1,0.5,47
a442dd32e1e1c430,2,0.5,47
a442dd32e1e1c430,3,0.5,47
a442dd32e1e1c430,4,0.5,47
bb5a0375ea02f1d5,0,1.0,47
bb5a0375ea02f1d5,1,1.0,47
