class_id,class_size,analyzed_pair_count,same_dag_pair_count,cross_dag_pair_count,alias_pair_count,nontrivial_pair_count,alias_pair_fraction,broken,attack_cost,old_gns,attack_auc_gns,persistence_k1,persistence_k2,persistence_k3,persistence_k4,operator_diversity,operators,depth_min,depth_max,dag_diversity,representative
20ce0fa312bc7124,109,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,109,"P(N0 | do(N2), do(N5))"
50abdfca27d73898,109,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,109,"P(N4 | do(N1), do(N0))"
693848cfd627416c,109,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,62,"Blocked(N1, N0 | N2, N3) || Independent(N1, N0 | N2, N3)"
cb6f9f05f1dba6c8,109,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,109,"P(N5 | do(N0), N4)"
e4734377bddbb032,109,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,109,"P(N3 | do(N2), N0, N1)"
efe94d049572c238,109,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,109,"P(N3 | do(N0), N5)"
03b5f399baaf191a,108,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_multi_do,5,5,108,"P(N4 | do(N5), do(N2))"
790deb8b1a58a82f,108,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,108,"P(N5 | do(N2), do(N4))"
bba6391b04c1fff7,108,2,0,2,0,2,0.0,True,4.0,1.0,0.75,1.0,1.0,1.0,0.0,1,P_multi_do,5,5,108,"P(N2 | do(N1), do(N5))"
ce568b41e555c521,108,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do_cond,4,4,108,"P(N4 | do(N1), N0)"
d8730d74142d945a,108,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,45,"Ancestor(N2, N0) || Effect(N2 -> N0) || Reachable(N2, N0)"
d91455e75ff999b6,108,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,108,"P(N1 | do(N4), do(N2))"
efa738fc4a4ac5cc,108,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,63,"Blocked(N1, N3 | N0, N2) || Independent(N1, N3 | N0, N2)"
2bd93f4db6bf4ab6,107,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,107,"P(N2 | do(N4), N3)"
35c37b63941c7713,107,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,107,"P(N5 | do(N0), do(N1))"
3b0fd7ab34ba241e,107,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,107,"P(N4 | do(N5), N0)"
9625036aa1b90fb6,107,2,0,2,0,2,0.0,True,3.0,1.0,0.5,1.0,1.0,0.0,0.0,1,P_multi_do,5,5,107,"P(N4 | do(N1), do(N2))"
f17ab7314f600b11,107,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,107,P(N6 | do(N1))
01c8968fd0f30e16,106,2,0,2,0,2,0.0,True,3.0,1.0,0.75,1.0,1.0,0.5,0.5,1,P_multi_do,5,5,106,"P(N0 | do(N3), do(N4))"
2484caa5d255d994,106,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,53,"Ancestor(N0, N3) || Effect(N0 -> N3) || Reachable(N0, N3)"
3f7e891e8ef49e9d,106,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,106,"P(N2 | do(N5), N0)"
64d06954828e13e9,106,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,43,"Ancestor(N2, N1) || Effect(N2 -> N1) || Reachable(N2, N1)"
7461cd33e630797b,106,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,106,"P(N2 | do(N0), do(N4))"
95924e6eb5919609,106,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,106,"P(N4 | do(N0), do(N3))"
a83354d3cedbe160,106,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,106,"P(N5 | do(N3), N0)"
60d47367517a5a62,105,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,105,"P(N0 | do(N4), do(N2))"
695a9df52153f354,105,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,56,"Ancestor(N0, N2) || Effect(N0 -> N2) || Reachable(N0, N2)"
9d8a4262ca9cfd4f,105,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,105,"P(N1 | do(N4), N0)"
aec33b85993bec38,105,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,105,"P(N4 | do(N3), do(N2))"
b2e7b5049005c23e,105,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,105,"P(N4 | do(N0), N5)"
f91c1bf89522a3a0,105,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,105,"P(N5 | do(N0), N1)"
3248f0ab5394b3f7,104,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,104,P(N7 | do(N5))
3a09fe2b6793a89f,104,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,104,"P(N2 | do(N0), N4)"
78fc0fa6fe1b7e3d,104,2,0,2,0,2,0.0,True,3.0,1.0,0.75,1.0,1.0,0.5,0.5,1,P_multi_do,5,5,104,"P(N0 | do(N4), do(N3))"
79edc1dfe73c6f19,104,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,104,"P(N2 | do(N5), do(N4))"
e7999c0055fa2dd5,104,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,104,"P(N1 | do(N0), N4)"
e9045f0f6ec24613,104,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,104,"P(N5 | do(N4), N1)"
267e1d05ab9d988c,103,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,103,"P(N1 | do(N3), do(N4))"
d34ee4c2c0f1cec7,103,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,103,"P(N0 | do(N5), do(N3))"
32a33cca94733276,102,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,102,"P(N0 | do(N4), N3)"
4b5cddf390319edb,102,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,102,"P(N5 | do(N3), do(N1))"
50822c6173307e9a,102,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,56,"Blocked(N3, N1 | N0, N2) || Independent(N3, N1 | N0, N2)"
66e9fe0ad7ab9685,102,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,102,"P(N1 | do(N0), N5)"
7585f89f592aab2b,102,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,102,"P(N2 | do(N0), do(N5))"
915e5ea2e7f67f0e,102,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,102,"P(N4 | do(N0), do(N2))"
b68c5f1fb75de82f,102,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_multi_do,5,5,102,"P(N4 | do(N3), do(N1))"
f233f66a9c4585a5,102,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,102,"P(N1 | do(N4), N2)"
12e01b638aad530d,101,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,101,"P(N3 | do(N4), N5)"
6663bc4876a75531,101,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,101,"P(N1 | do(N4), N3)"
6a8f5782706e1232,101,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,58,"Blocked(N0, N1 | N2, N3) || Independent(N0, N1 | N2, N3)"
93716563584676cd,101,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,101,"P(N0 | do(N2), N5)"
dd0f36ef259210c8,101,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,42,"Ancestor(N1, N0) || Effect(N1 -> N0) || Reachable(N1, N0)"
dfcf64c41378966a,101,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,101,"P(N0 | do(N4), N1)"
f6a4cf3ed77b36bc,101,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,101,"P(N5 | do(N3), do(N0))"
020fc7970debc94f,100,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_multi_do,5,5,100,"P(N2 | do(N3), do(N4))"
163cbdb6514059dd,100,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,100,"P(N1 | do(N2), do(N5))"
2e3f468c9e105a2b,100,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_multi_do,5,5,100,"P(N3 | do(N5), do(N4))"
5c94e8378ab8a68e,100,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,46,"Ancestor(N3, N2) || Effect(N3 -> N2) || Reachable(N3, N2)"
7ae83086e8564f38,100,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,100,"P(N5 | do(N3), do(N2))"
9a2845d35028b968,100,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,100,"P(N4 | do(N2), N0)"
bd1b3c44f26b54cb,100,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,100,"P(N2 | do(N5), N1)"
dc4f8558c415cdbb,100,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,100,"P(N4 | do(N2), do(N1))"
e869d9adcb5cdf37,100,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,100,"P(N0 | do(N5), do(N2))"
f3f200976023b897,100,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,100,"P(N0 | do(N5), N3)"
1887a25ae7a473dc,99,2,0,2,0,2,0.0,True,1.0,1.0,0.375,0.5,0.5,0.5,0.0,1,P_do_cond,4,4,99,"P(N4 | do(N2), N5)"
21b834da31a44d01,99,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,99,"P(N5 | do(N2), N0)"
298a004c1ba730c3,99,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,99,"P(N5 | do(N4), do(N1))"
4ee67d6b5bf2fad8,99,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,99,"P(N2 | do(N3), N5)"
a66a5ad80a504934,99,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,99,"P(N5 | do(N3), N1)"
aa15fa050c3298e9,99,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,37,"Ancestor(N1, N3) || Effect(N1 -> N3) || Reachable(N1, N3)"
c31b1000b059ef5c,99,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,99,"P(N3 | do(N2), N5)"
3baccd794ae907ef,98,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,98,"P(N2 | do(N5), N3)"
51596134e31be259,98,2,0,2,0,2,0.0,True,4.0,1.0,0.75,1.0,1.0,1.0,0.0,1,P_do_cond,4,4,98,"P(N0 | do(N1), N4)"
6bcf0d9e3c753d05,98,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,98,"P(N2 | do(N4), do(N0))"
70f9ebddf09ebf04,98,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,98,"P(N0 | do(N3), N4)"
ab7bfb2581864a12,98,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,98,"P(N5 | do(N0), do(N4))"
e31496b2ad042438,98,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,98,"P(N4 | do(N0), N1)"
ec5d9eb826b6271f,98,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,98,"P(N3 | do(N0), N4)"
edab001865ad7fc8,98,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,98,"P(N5 | do(N1), do(N2))"
0075bb92efd32195,97,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,97,"P(N0 | do(N5), N2)"
12b2622546947e66,97,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,37,"Ancestor(N2, N0) || Effect(N2 -> N0) || Reachable(N2, N0)"
a69b6cf50c8186da,97,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do_cond,4,4,97,"P(N3 | do(N5), N2)"
a92a0bbb08ede8ca,97,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,97,"P(N5 | do(N4), N2)"
d259543a3b27a289,97,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,97,"P(N2 | do(N4), N1)"
db84e9aeb0a907b8,97,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,97,"P(N2 | do(N1), N4)"
0c57eb6d78c86555,96,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,96,"P(N2 | do(N5), do(N3))"
6a7c768bb733662b,96,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,96,"P(N2 | do(N4), N0)"
79840e0cfceb2634,96,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,96,"P(N4 | do(N2), N3)"
820712b00e76526f,96,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do_cond,4,4,96,"P(N5 | do(N3), N4)"
85bd88404fb80da0,96,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,96,"P(N1 | do(N4), N5)"
870d838329f0b33f,96,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,96,"P(N3 | do(N4), N2)"
8b3ea0be2f3b6a3d,96,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,96,"P(N5 | do(N4), do(N2))"
c0310f827190f8ca,96,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,53,"Ancestor(N4, N0) || Effect(N4 -> N0) || Reachable(N4, N0)"
fcad5c8d2d1b819a,96,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,96,"P(N4 | do(N1), N2)"
1ad43b276f1b492d,95,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,95,"P(N0 | do(N2), N4)"
409f6f665cc32738,95,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,49,"Ancestor(N2, N3) || Effect(N2 -> N3) || Reachable(N2, N3)"
68f90e93dae9b5fb,95,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,95,"P(N3 | do(N1), N5)"
7c0693e04c558e63,95,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,95,"P(N5 | do(N1), N3)"
93b596c3aa0ea50a,95,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do_cond,4,4,95,"P(N2 | do(N3), N4)"
99ac6b2ff8b860b0,95,2,0,2,0,2,0.0,True,1.0,1.0,0.125,0.5,0.0,0.0,0.0,1,P_do_cond,4,4,95,"P(N4 | do(N5), N3)"
9d3930526e566071,95,2,0,2,0,2,0.0,True,1.0,1.0,0.25,0.5,0.5,0.0,0.0,1,P_do_cond,4,4,95,"P(N5 | do(N3), N2)"
aa95f6825f45d357,95,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,95,"P(N3 | do(N5), N0)"
d58c3a0652610662,95,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,95,P(N6 | do(N0))
0002b39161df4061,94,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,46,"Ancestor(N1, N0) || Effect(N1 -> N0) || Reachable(N1, N0)"
0961069fec03ff85,94,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,94,"P(N5 | do(N0), N2)"
22f7ca722629e2c7,94,2,0,2,0,2,0.0,True,3.0,1.0,0.5,1.0,1.0,0.0,0.0,1,P_multi_do,5,5,94,"P(N3 | do(N2), do(N5))"
49ec1e1bad3b8644,94,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,94,"P(N0 | do(N5), N4)"
5946d2fd389a788a,94,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,94,"P(N0 | do(N4), N5)"
ce655dbe4d6c414b,94,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,42,"Ancestor(N3, N0) || Effect(N3 -> N0) || Reachable(N3, N0)"
dca5063f6d713be8,94,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,94,"P(N4 | do(N0), do(N1))"
eba78261a974dc47,94,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,94,"P(N1 | do(N5), N4)"
303591b6605addb1,93,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,93,"P(N2 | do(N1), N5)"
67ce0638aba19a22,93,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,93,"P(N1 | do(N4), do(N5))"
8671ca92de2cc639,93,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,93,"P(N0 | do(N5), N1)"
d9311a7efdc3d2d1,93,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,50,"Ancestor(N4, N3) || Effect(N4 -> N3) || Reachable(N4, N3)"
1f9c5109c2d9af59,92,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,92,"P(N4 | do(N1), N5)"
39fca43a4e009d13,92,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,51,"Ancestor(N3, N4) || Effect(N3 -> N4) || Reachable(N3, N4)"
93c142b2a4c52935,92,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,92,"P(N4 | do(N0), N2)"
d9bf7427d46b9040,92,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,92,"P(N5 | do(N2), N3)"
184bc5bc2d701bf8,91,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,91,"P(N5 | do(N0), N3)"
a47e03a95d815b23,91,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,91,"P(N1 | do(N5), N0)"
e103fd0d469698fb,91,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_multi_do,5,5,91,"P(N4 | do(N3), do(N0))"
e24f0ad4dec57387,91,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,91,"P(N0 | do(N1), N5)"
1a4f3eaebcc68d73,90,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,90,"P(N1 | do(N5), N2)"
31746e0d66255986,90,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do_cond,4,4,90,"P(N3 | do(N5), N1)"
7de572334dd160fc,90,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,90,"P(N4 | do(N1), N3)"
d62062c30d38c995,90,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,90,"P(N4 | do(N2), do(N5))"
dd24ab168765de64,90,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,90,"P(N2 | do(N0), N5)"
275e896bf4cb93df,89,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,89,"P(N1 | do(N3), N4)"
45f7e0b6dcef908d,89,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,89,"P(N5 | do(N2), N4)"
2b387bae148b5b1a,88,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,48,"Ancestor(N0, N5) || Effect(N0 -> N5) || Reachable(N0, N5)"
6c13c877eb131a7f,88,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,88,"P(N1 | do(N5), N3)"
727966235a4ec90a,88,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,88,"P(N5 | do(N1), N0)"
cc78428b84f9c77d,88,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,46,"Ancestor(N4, N5) || Effect(N4 -> N5) || Reachable(N4, N5)"
35731fd683c2b40d,87,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,34,"Ancestor(N2, N3) || Effect(N2 -> N3) || Reachable(N2, N3)"
66821197d414cec1,87,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,87,"P(N5 | do(N4), N3)"
af37d4d69fd7d015,87,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,87,"P(N4 | do(N3), N0)"
d8a032e00c3e50f6,87,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do_cond,4,4,87,"P(N1 | do(N3), N5)"
020f7f853a61d2a5,86,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,4,4,86,"P(N5 | do(N1), N2)"
477ed62913779ccb,86,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,41,"Ancestor(N4, N2) || Effect(N4 -> N2) || Reachable(N4, N2)"
b8112efe346c2103,86,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,50,"Ancestor(N5, N0) || Effect(N5 -> N0) || Reachable(N5, N0)"
14b5464d618b7780,85,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,44,"Ancestor(N5, N4) || Effect(N5 -> N4) || Reachable(N5, N4)"
453caed3274ea14f,85,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,44,"Ancestor(N2, N5) || Effect(N2 -> N5) || Reachable(N2, N5)"
49e60a26428108d0,85,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,49,"Ancestor(N0, N4) || Effect(N0 -> N4) || Reachable(N0, N4)"
72c40d7028571a6d,85,2,0,2,0,2,0.0,True,1.0,1.0,0.25,0.5,0.5,0.0,0.0,1,P_do_cond,4,4,85,"P(N4 | do(N2), N1)"
